"GeneSymbol","log2FoldChange","padj","Source","Avg_Intron_FC","Median_Intron_FC","Avg_IntronExon_Ratio","Median_IntronExon_Ratio","Num_Retained_Introns","Scaled_Chromatin_FC","Scaled_Intron_FC","Scaled_IntronExon_Ratio","GRIPP_Score","GRIPP_Definition"
"MSTO2P",1.06674983306945,0.00623829501519989,"Chromatin_Enriched",1.51741604979862,1.50659601681456,0.378074577958439,0.378074577958439,7,1.36027289012251,0.255649317110736,0.0320605533455686,0.507092002915337,TRUE
"NPAS1",1.10551230141652,0.00929965643651993,"Chromatin_Enriched",1.88055149309755,1.88055149309755,0.331628739452825,0.331628739452825,2,1.55074564552249,1.30859673879333,-0.0509529499405926,0.507085704608491,TRUE
"ATXN7L2",1.17156746100383,0.00185427355831756,"Chromatin_Enriched",1.33298684961092,1.33298684961092,0.272876892692561,0.272876892692561,1,1.87533045117331,-0.279121536035546,-0.155961208614011,0.505833147533804,TRUE
"ZNF75A",0.91894555738866,0.0103016499564266,"Chromatin_Enriched",1.17876133246801,1.2133972913231,0.805840210392673,0.805840210392673,6,0.633985611491431,-0.726313798950001,0.796613953097289,0.505416213902058,TRUE
"AKAP10",1.17378647798681,0.000332084012468866,"Chromatin_Enriched",1.80344809183258,1.85885597379681,0.270567475641255,0.270567475641255,10,1.88623435634372,1.08502773977916,-0.160088872278744,0.505150308454685,TRUE
"BCAR1",1.02158521632096,0.00121549529481012,"Chromatin_Enriched",1.56841408905366,1.47821658748747,0.445093848591908,0.445093848591908,14,1.13834097078129,0.403523216327598,0.15184533109902,0.503323237937061,TRUE
"FAT3",0.896826581755283,0.030949712001856,"Chromatin_Enriched",1.73190481672299,1.73190481672299,0.963076923076923,0.963076923076923,1,0.525296397022647,0.877580880885348,1.07764602798472,0.502941764893295,TRUE
"PER3",1.08285820386764,0.00278601285889268,"Chromatin_Enriched",1.53902606882285,1.53902606882285,0.3513891665001,0.3513891665001,2,1.43942692498592,0.318309721744776,-0.0156347744397537,0.502891154927488,TRUE
"TOMM7",0.971658837196379,0.00427220719308886,"Chromatin_Enriched",1.42106713264201,1.35971963589637,0.565555151464565,0.565555151464565,4,0.893010489918835,-0.0237239739685587,0.367148038157824,0.502517006122923,TRUE
"RSBN1L",1.14391543402309,0.000308869402452552,"Chromatin_Enriched",2.27145064548264,2.06648251719909,0.288038211269556,0.288038211269556,4,1.73945268084514,2.44204780295441,-0.128863104456374,0.500514155033935,TRUE
"MDM2",1.52912436232907,1.10818362874422e-06,"Chromatin_Enriched",2.22562839749194,2.29136710788367,0.137418021990211,0.137418021990211,12,3.63230958877361,2.30918162652397,-0.39806934510142,0.499572216473928,TRUE
"CNPY3",1.12722358018884,0.000990616348108809,"Chromatin_Enriched",1.34551933026783,1.38351714535906,0.29961721272813,0.29961721272813,8,1.65743150087084,-0.242782358908957,-0.108167741716487,0.498294594882748,TRUE
"COG3",1.23250814194819,0.000612794589295495,"Chromatin_Enriched",1.91117128763148,1.94302635864248,0.228287069434725,0.228287069434725,4,2.17478350229202,1.39738188577336,-0.235657421636332,0.498234358707443,TRUE
"ZNF337",1.11252995258572,0.00170287132755178,"Chromatin_Enriched",1.36116821411295,1.22827348165442,0.311789060797559,0.311789060797559,4,1.58522929456839,-0.197406860039357,-0.0864127733012206,0.497120283685074,TRUE
"ZFP90",1.01727803568647,0.00711162410519678,"Chromatin_Enriched",1.46243441238497,1.48941962915624,0.441630331753554,0.441630331753554,6,1.11717615340921,0.0962245778766465,0.145654923611651,0.496678404632853,TRUE
"CYP4F12",1.05728727621889,0.00479034038084962,"Chromatin_Enriched",1.57588938845528,1.54175931422339,0.373987332449551,0.373987332449551,4,1.31377535388934,0.425198592214193,0.0247553441083101,0.495648736525697,TRUE
"GORAB",1.03831518768832,0.00534077966604468,"Chromatin_Enriched",1.45057019174186,1.56136447920943,0.39943857331572,0.39943857331572,6,1.2205494543993,0.061823087284192,0.0702448160450752,0.49372792746944,TRUE
"TBC1D31",0.924928196249851,0.00682656827981217,"Chromatin_Enriched",1.4710182568772,1.58339231769112,0.73279824380874,0.73279824380874,8,0.663383370639556,0.121114290773025,0.666064699856654,0.49301428426395,TRUE
"SLC25A25-AS1",1.27095464500233,0.000853831504669215,"Chromatin_Enriched",1.33739847755138,1.33739847755138,0.203839488068258,0.203839488068258,1,2.36370365326504,-0.266329580992187,-0.279353034449064,0.490823869950625,TRUE
"ZSCAN20",1.09390467719533,0.00489879576079703,"Chromatin_Enriched",1.52023659088228,1.52023659088228,0.321658986175115,0.321658986175115,1,1.49370758104059,0.263827757184796,-0.0687720737439315,0.490134913141066,TRUE
"SPP1",1.092904437683,0.00129097605780446,"Chromatin_Enriched",1.29371878140462,1.2319598760119,0.322280551688666,0.322280551688666,8,1.48879255926573,-0.392983214743228,-0.0676611382443931,0.48980041208136,TRUE
"LSMEM1",0.941759725024491,0.0153592855849251,"Chromatin_Enriched",1.06878611567024,1.07272571118637,0.630547550432277,0.630547550432277,3,0.746090891600148,-1.04519790435215,0.483310150822225,0.484997826849929,TRUE
"KANK3",1.03171404597624,0.0129505011035734,"Chromatin_Enriched",0.867169997166026,0.867169997166026,0.395774075579033,0.395774075579033,1,1.18811246820359,-1.62980394065665,0.0636951916934805,0.484883549827791,TRUE
"SLC35G2",0.941964205763444,0.00506404170801687,"Chromatin_Enriched",1.52171644604702,1.51547865875988,0.628479180583389,0.628479180583389,3,0.747095678225857,0.268118744773387,0.47961331526554,0.484527646099156,TRUE
"RAD54L2",1.24900365449108,0.000264398216789495,"Chromatin_Enriched",1.85179941266482,1.52566328257712,0.206418786692759,0.206418786692759,7,2.25583989162324,1.22522721505689,-0.274743006473895,0.482518255303359,TRUE
"THSD7A",0.956667746622278,0.0071015862035674,"Chromatin_Enriched",1.96142673704234,1.99301808573431,0.566031796001889,0.566031796001889,6,0.819346596728829,1.54310257170239,0.367999953725258,0.48154762261611,TRUE
"PPP1R21",0.991882907453586,0.00448659267409547,"Chromatin_Enriched",1.48680212536599,1.39243307278988,0.46687306501548,0.46687306501548,12,0.992388433366649,0.166881191074662,0.19077172606398,0.481310414167301,TRUE
"ST6GALNAC6",1.08125601814505,0.000646655004393317,"Chromatin_Enriched",1.55136734095897,1.75627807207369,0.321255192432811,0.321255192432811,7,1.43155403292673,0.354094470702235,-0.0694937817425854,0.479527979541259,TRUE
"TTC32",0.943887360306517,0.00853671828971387,"Chromatin_Enriched",0.891449211859763,0.891449211859763,0.602857878475798,0.602857878475798,1,0.756545761270085,-1.55940393706569,0.433819889737283,0.477540350446505,TRUE
"AKT1S1",1.08853866830843,0.000655058309555118,"Chromatin_Enriched",1.64099025779669,1.74640832895708,0.305293036687012,0.305293036687012,7,1.46733984591503,0.613965053288883,-0.0980232369336674,0.473269815967198,TRUE
"SPTBN4",1.06988504578464,0.011192908744033,"Chromatin_Enriched",1.7964250005501,1.60349570410426,0.322743412446272,0.322743412446272,3,1.37567883897181,1.06466358641822,-0.0668338586805222,0.471164134309842,TRUE
"TGIF2",1.1193126096711,0.00260997315589158,"Chromatin_Enriched",1.72495376619774,1.89845189307272,0.271755906446634,0.271755906446634,5,1.6185582191461,0.85742561688231,-0.157964767994228,0.468963088089403,TRUE
"PSTK",0.98242849015047,0.00951532794976285,"Chromatin_Enriched",1.78160202751357,1.78160202751357,0.461538461538462,0.461538461538462,2,0.945930893606754,1.02168289827968,0.181237090938029,0.467217020964007,TRUE
"NOP2",1.53593478644341,7.37206548705001e-07,"Chromatin_Enriched",1.48631557564077,1.51334789763144,0.118809769015742,0.118809769015742,9,3.66577495622353,0.165470391638413,-0.431328218644183,0.466652909458738,TRUE
"OGFOD2",1.0124027897186,0.00300814291051689,"Chromatin_Enriched",1.19576267519651,1.20743514350399,0.397628551303123,0.397628551303123,10,1.09321995112513,-0.677016710710724,0.0670097303382556,0.466205676403429,TRUE
"LPIN1",1.05343446252724,0.00174984925062573,"Chromatin_Enriched",1.66860655231208,1.5963364349005,0.335691626537645,0.335691626537645,19,1.29484322517864,0.694041252522548,-0.0436912769636641,0.466190963217579,TRUE
"LIPE",1.32047060810248,0.00057532207232051,"Chromatin_Enriched",1.89287407432754,1.89287407432754,0.166045185347664,0.166045185347664,1,2.60701741346014,1.34432729160502,-0.346903488354961,0.465232570669002,TRUE
"TRABD",1.08968712682204,0.00100902727217781,"Chromatin_Enriched",1.26932197778552,1.17367439407764,0.293139758928171,0.293139758928171,10,1.47298319286578,-0.463724179146668,-0.119745014290517,0.464644992473782,TRUE
"TOP3B",0.979630680974893,0.00447304956050174,"Chromatin_Enriched",1.6409902715823,1.85022599608559,0.462844525658596,0.462844525658596,10,0.932182893402434,0.61396509326162,0.183571443414315,0.464465148920727,TRUE
"CLASP1",1.17124062504578,0.000772355718554968,"Chromatin_Enriched",1.75899504623181,1.86964442414719,0.23021858622012,0.23021858622012,18,1.87372442998456,0.956131702184871,-0.232205186082607,0.464416940494824,TRUE
"NFE2L2",0.951866548919098,0.00219992406877435,"Chromatin_Enriched",1.29262229515918,1.37419785975117,0.541939578269252,0.541939578269252,10,0.795754256128728,-0.396162585929252,0.324939488885605,0.464354781375386,TRUE
"NUDT16L1",1.22046880385682,0.000451380545553078,"Chromatin_Enriched",1.69980677147627,1.44202177187692,0.203700526896214,0.203700526896214,5,2.11562406283315,0.784509398585118,-0.279601402313296,0.464194860114489,TRUE
"ANG",1.12900954617553,0.00249119292524531,"Chromatin_Enriched",1.15816734000299,1.16574097698453,0.257542168674699,0.257542168674699,4,1.66620746063402,-0.786028133279902,-0.183369243512451,0.463205506699591,TRUE
"MSANTD3",0.931324779089679,0.0105073991676874,"Chromatin_Enriched",1.5910710236758,1.61097719692446,0.617032910700249,0.617032910700249,6,0.694815186274649,0.469219257113073,0.459155186117038,0.462992352412965,TRUE
"PGM3",0.915736754845514,0.00315023050674567,"Chromatin_Enriched",1.89596495827706,1.39321269582497,0.691357569500774,0.691357569500774,7,0.618218053645139,1.35328961777125,0.591997018799948,0.462282235755173,TRUE
"NT5C2",1.04307636962475,0.00140388575407553,"Chromatin_Enriched",1.55503292049685,1.44488398536495,0.343280308659105,0.343280308659105,27,1.2439451637301,0.364723184022863,-0.0301278855276084,0.46207244007854,TRUE
"ATP6AP1L",0.875511790958931,0.0414111337770762,"Chromatin_Enriched",1.25336879946137,1.3746603266169,1.01041666666667,1.01041666666667,3,0.420558822072469,-0.509982010195754,1.16225722430489,0.460944488596905,TRUE
"RAPGEF3",1.0413335300388,0.0174883687680984,"Chromatin_Enriched",1.3773665745834,1.3773665745834,0.342991386061081,0.342991386061081,1,1.23538112040903,-0.150438098912919,-0.0306442822126994,0.460285282625234,TRUE
"HDHD2",1.04889374902002,0.00157186367364514,"Chromatin_Enriched",1.58761670090594,1.65972442902584,0.331636826320095,0.331636826320095,3,1.27253086350296,0.459203103853179,-0.0509384961336592,0.459357212290441,TRUE
"RGL1",1.13689208525248,0.00563971765055951,"Chromatin_Enriched",2.38442368283465,2.38442368283465,0.246546781339588,0.246546781339588,1,1.7049410346699,2.76962438792999,-0.20302150197185,0.458447229499564,TRUE
"NCOA6",0.960585949321868,0.00507457515219254,"Chromatin_Enriched",1.71294451220056,1.80650870828043,0.498501958976723,0.498501958976723,11,0.838600036879343,0.822603587620213,0.247302631248778,0.457189108128302,TRUE
"STOX2",0.901154141210949,0.00925918808620576,"Chromatin_Enriched",1.50753164201989,1.48165473797874,0.763575605680869,0.763575605680869,5,0.546561352760178,0.226988491301713,0.721073646042491,0.456804616863494,TRUE
"UNC13A",1.16009060710166,0.0244626953611421,"Chromatin_Enriched",2.24816910629566,2.28814745519744,0.229277695883887,0.229277695883887,6,1.81893497174986,2.37454065896146,-0.233886856723764,0.45664056942273,TRUE
"GDPD5",1.22972807700315,0.000762761817554754,"Chromatin_Enriched",1.90259665919244,1.92986787437565,0.192817059483726,0.192817059483726,6,2.16112269448351,1.37251889574197,-0.299053624231997,0.456454446321787,TRUE
"KIAA1614-AS1",0.991206724305633,0.0458853910518571,"Chromatin_Enriched",1.42361008537066,1.42361008537066,0.421232876712329,0.421232876712329,1,0.98906577428848,-0.0163504290048259,0.109198176235038,0.456413749443004,TRUE
"IKBKG",0.824051262681654,0.00750255702038051,"Chromatin_Enriched",1.06596824100924,1.12041257346189,2.47675914018005,2.47675914018005,10,0.1676897702993,-1.05336861286787,3.78307815595691,0.455701202161836,TRUE
"JAKMIP3",0.889858457728294,0.0138549531809135,"Chromatin_Enriched",1.7213025491824,1.72130719781594,0.841031915978383,0.841031915978383,9,0.491056116669353,0.846838549127708,0.859512737170956,0.454419336436804,TRUE
"FYB1",1.24850381453974,0.000263435774762689,"Chromatin_Enriched",1.2325410132363,1.13096639896438,0.182658285809433,0.182658285809433,5,2.2533837556533,-0.570374252841675,-0.317210587674318,0.453651415780031,TRUE
"GIN1",0.931362021540235,0.0104253077453192,"Chromatin_Enriched",1.14736492978298,1.25805482461539,0.590284142988084,0.590284142988084,3,0.694998189898456,-0.817350798690339,0.411346620531421,0.452905294130285,TRUE
"TRIM9",0.987758513916345,0.00630643653293115,"Chromatin_Enriched",1.42994888399136,1.44077876979452,0.421007081038552,0.421007081038552,4,0.972121803430748,0.00202954956075362,0.108794607465259,0.452366092272792,TRUE
"SMG1P3",0.935961903997596,0.00973020832512585,"Chromatin_Enriched",1.64272249010016,1.64272249010016,0.569224683544304,0.569224683544304,2,0.717601298614978,0.618987833552712,0.373706660483552,0.451927191102224,TRUE
"TBC1D32",0.912852352210238,0.0162315214306038,"Chromatin_Enriched",1.58593963616267,1.55416140863484,0.676046901172529,0.676046901172529,3,0.604044546614969,0.454340287430252,0.564631979078974,0.451864163166994,TRUE
"GNB1L",0.87926173335057,0.013408917285216,"Chromatin_Enriched",1.29619561527101,1.29619561527101,0.92739352236327,0.92739352236327,1,0.438985457175562,-0.385801388012535,1.01386842814558,0.451171956905732,TRUE
"CRACR2A",1.2320523628418,0.0133014665085986,"Chromatin_Enriched",2.26992789471589,2.26992789471589,0.187132352941176,0.187132352941176,1,2.17254387447806,2.4376324352912,-0.309214005020338,0.450862089279538,TRUE
"CCT6P3",0.933223585434055,0.010485367303144,"Chromatin_Enriched",1.40734325170033,1.40734325170033,0.576947236180904,0.576947236180904,2,0.704145626048141,-0.0635177350009211,0.387509321158922,0.450696612377632,TRUE
"CYP4F3",1.08777104620298,0.00179155665847819,"Chromatin_Enriched",1.86711331403022,1.86741306069319,0.277498677948176,0.277498677948176,10,1.46356786998662,1.26963139882951,-0.147700606634384,0.450631861395038,TRUE
"HHIPL2",1.40823064218046,7.23805926866305e-05,"Chromatin_Enriched",1.80237283362973,1.8489411338414,0.13359499927315,0.13359499927315,5,3.03825660481292,1.08190992141902,-0.40490230407249,0.450497441120161,TRUE
"GTF2H2",0.943731839972327,0.0115225832068044,"Chromatin_Enriched",1.35258972191186,1.31572174468537,0.53658194073866,0.53658194073866,7,0.755781558477099,-0.222281053433976,0.315363684571122,0.450299197990698,TRUE
"PLEKHA1",0.87954454143989,0.010485367303144,"Chromatin_Enriched",2.0947654565712,2.62956951439503,0.917218843605337,0.917218843605337,18,0.440375132248364,1.92973148256524,0.995683037254102,0.449399805047461,TRUE
"ZNF224",1.04917311713497,0.00375926752957048,"Chromatin_Enriched",1.1870350707263,1.19491028937223,0.313617734724292,0.313617734724292,3,1.27390363507542,-0.702323269995832,-0.0831443506844603,0.446944500072098,TRUE
"MICU3",1.00865554512377,0.00851654739284291,"Chromatin_Enriched",1.41776615782765,1.36032533318386,0.37167219327333,0.37167219327333,4,1.07480657257699,-0.0332954795430406,0.0206174531842421,0.446920415831656,TRUE
"CBWD6",1.0073841856103,0.00146835002555946,"Chromatin_Enriched",1.35422018817868,1.35058819609783,0.373768394113884,0.373768394113884,4,1.06855930918121,-0.217553353939279,0.024364031585334,0.446874533291003,TRUE
"ARHGEF19",1.05228844546493,0.00435811101113789,"Chromatin_Enriched",1.61769228406345,1.61769228406345,0.309513306866637,0.309513306866637,2,1.28921187514079,0.546410255690525,-0.0904802702503879,0.446670029622854,TRUE
"WDR83",1.05952077584627,0.00346151859883067,"Chromatin_Enriched",1.21906205748953,1.19986528639141,0.300459608942899,0.300459608942899,4,1.32475042452733,-0.60945782885288,-0.106662111434142,0.446113211248233,TRUE
"GALK2",0.979771744201343,0.00206691552068829,"Chromatin_Enriched",2.14598329214533,2.39451644788129,0.426618705035971,0.426618705035971,7,0.93287605621103,2.07824270312256,0.118824366473574,0.446084282989108,TRUE
"LINC00641",1.02451657642151,0.00271058684479525,"Chromatin_Enriched",1.00323583363197,1.00323583363197,0.338938891520606,0.338938891520606,1,1.1527452195103,-1.2352674823469,-0.0378873804035557,0.441989924606036,TRUE
"UCN",1.34416785427551,0.00107662009096074,"Chromatin_Enriched",1.09089601732214,1.09089601732214,0.142758142758143,0.142758142758143,1,2.72346200448963,-0.981088040201937,-0.388524848819721,0.440906099772564,TRUE
"PTGR1",1.06091439479085,0.00212649287003592,"Chromatin_Enriched",1.73673094605634,1.6609642096528,0.291428446839025,0.291428446839025,11,1.33159845179884,0.891574724042318,-0.122803673931657,0.440491582564858,TRUE
"PSRC1",1.08656817012591,0.00179155665847819,"Chromatin_Enriched",1.30793589939848,1.29238144367591,0.263707826766271,0.263707826766271,6,1.457657123572,-0.351759263703395,-0.172349249155277,0.438403690807654,TRUE
"SERPINI1",1.58585896810826,7.81920143363509e-05,"Chromatin_Enriched",1.03178197098174,1.03178197098174,0.098250336473755,0.098250336473755,2,3.91109463910981,-1.1524951111116,-0.4680744713936,0.438329992285058,TRUE
"DTWD1",0.952173878701424,0.00506404170801687,"Chromatin_Enriched",1.65998518664794,2.0412573887721,0.479551159013731,0.479551159013731,5,0.797264426996382,0.669042743247401,0.213431517159341,0.43722367273887,TRUE
"SH3BP5-AS1",0.943491373249879,0.0105313621798217,"Chromatin_Enriched",1.16898645405309,1.16898645405309,0.501833740831296,0.501833740831296,2,0.754599942311777,-0.754657033448806,0.253257586371398,0.435134296442718,TRUE
"RRNAD1",0.947773499213906,0.00593349693073883,"Chromatin_Enriched",1.52801878437925,1.55522853994247,0.482017543859649,0.482017543859649,6,0.775641644920471,0.286393003097518,0.217839732256735,0.432361469490416,TRUE
"SHPRH",1.02032034904299,0.00506404170801687,"Chromatin_Enriched",1.16160295334878,1.16160295334878,0.328453697679462,0.328453697679462,2,1.13212560922348,-0.776066229860399,-0.0566277606269134,0.431190701770729,TRUE
"UNC119",1.09827636388319,0.00175465015324577,"Chromatin_Enriched",1.45744008248213,1.43279891233519,0.244817984943797,0.244817984943797,4,1.51518937115072,0.0817430203991922,-0.20611141163654,0.430665536497511,TRUE
"PDZD4",1.11822963853414,0.00223320762284422,"Chromatin_Enriched",1.35591083960217,1.35591083960217,0.229478458049887,0.229478458049887,1,1.61323666700375,-0.212651141582494,-0.233528030803871,0.430234275025571,TRUE
"KLRG2",1.09675631289481,0.013216625759634,"Chromatin_Enriched",1.78704328709196,1.78704328709196,0.244585987261146,0.244585987261146,1,1.5077200764321,1.03746037290931,-0.206526065371099,0.429399117027269,TRUE
"MAPKAPK5-AS1",0.933820229170061,0.00665056487984146,"Chromatin_Enriched",1.26267389797363,1.27132094809955,0.519674039580908,0.519674039580908,4,0.707077440796666,-0.483000949360767,0.285143881172557,0.428631420894067,TRUE
"GCFC2",1.09152771019384,0.000836017525346401,"Chromatin_Enriched",1.47462441103855,1.16538067374827,0.243985366903379,0.243985366903379,7,1.48202753398542,0.131570694289824,-0.20759956520763,0.425201735438804,TRUE
"PLCD4",1.02250456616055,0.0353779755467041,"Chromatin_Enriched",1.44788746572141,1.44788746572141,0.31638198757764,0.31638198757764,1,1.14285851325448,0.0540442557257602,-0.0782037506068576,0.425193983931733,TRUE
"TRIP4",1.06240924803845,0.00156106793064532,"Chromatin_Enriched",1.60715956669247,1.54368446726048,0.269662572881776,0.269662572881776,9,1.33894392872873,0.515869591583678,-0.161706221660617,0.424890023868191,TRUE
"SYT1",0.916690506615149,0.00564987063641064,"Chromatin_Enriched",2.04629604759181,2.2448258529546,0.57843073942525,0.57843073942525,8,0.622904641865048,1.78918959893171,0.390160813852603,0.424445045079702,TRUE
"CYP27B1",1.16237059367558,0.00245619462706562,"Chromatin_Enriched",2.13214263097353,2.13214263097353,0.196195005945303,0.196195005945303,1,1.83013847203062,2.03811032617021,-0.293016158256338,0.423712183209768,TRUE
"ZFAS1",0.865424641145784,0.0104451002416951,"Chromatin_Enriched",1.35338772708012,1.19776695283525,0.965002842671077,0.965002842671077,6,0.37099213292772,-0.219967157889169,1.08108825957537,0.423088916708921,TRUE
"MAP3K14",1.15502913978306,0.000451380545553078,"Chromatin_Enriched",1.40208586694261,1.32197448433229,0.198566799272861,0.198566799272861,11,1.79406370664082,-0.0787620462561031,-0.288777008323292,0.422043533251769,TRUE
"LIN7A",1.06566264893172,0.0216442489618397,"Chromatin_Enriched",2.17670452727467,2.17670452727467,0.262283737024221,0.262283737024221,1,1.35493063594803,2.16732198722239,-0.174894551001149,0.421530705053056,TRUE
"CARMIL3",1.24109325120224,0.00221049418586816,"Chromatin_Enriched",2.79753655733495,2.79753655733495,0.160268270120259,0.160268270120259,1,2.21696939717331,3.96748635402536,-0.357228675425404,0.421491310820591,TRUE
"RBM39",1.02671929148097,0.00192023232220184,"Chromatin_Enriched",1.56661769007602,1.56509585052639,0.305231893991318,0.305231893991318,19,1.1635690195578,0.398314378394743,-0.0981325184007092,0.421401456825465,TRUE
"CCT6B",0.924985584627905,0.0381936831350657,"Chromatin_Enriched",1.77464648684911,1.77464648684911,0.533382789317507,0.533382789317507,2,0.663665368225417,1.00151461467033,0.3096457822669,0.420706361538249,TRUE
"GUSBP3",0.975350870514087,0.0453866922107587,"Chromatin_Enriched",1.60761010988526,1.60761010988526,0.387448840381992,0.387448840381992,1,0.911152568817313,0.517175986489389,0.0488153453687314,0.420133910913735,TRUE
"EEF1D",0.905394777208958,0.00486244959245762,"Chromatin_Enriched",1.36968583723587,1.2861190685826,0.621735431864696,0.621735431864696,15,0.567399180113093,-0.172709162605375,0.467560088874706,0.41998343674917,TRUE
"SAPCD1",0.999938459555321,0.00512784283283084,"Chromatin_Enriched",0.886423845152742,0.886423845152742,0.341432042303844,0.341432042303844,1,1.03197216656308,-1.57397548885116,-0.0334313260530197,0.419731083213023,TRUE
"PRR3",1.01450242715805,0.00471420922768556,"Chromatin_Enriched",1.26680031786026,1.24707560616693,0.319193409565966,0.319193409565966,3,1.10353724374056,-0.471035983504131,-0.0731788442648506,0.419667615746425,TRUE
"ACYP1",0.817713299512135,0.0193627059769387,"Chromatin_Enriched",1.06142499467458,1.06142499467458,2.54407582938389,2.54407582938389,2,0.136546002629173,-1.0665422085673,3.90339451540343,0.416763353048146,TRUE
"REC8",1.08923417188879,0.00506404170801687,"Chromatin_Enriched",1.56724894002486,1.59684762625484,0.234885068572532,0.234885068572532,3,1.47075744260045,0.400144750555692,-0.223864696157983,0.415607364443154,TRUE
"ZNF689",1.02677927820103,0.00415751405126647,"Chromatin_Enriched",1.01423052023125,1.01843649866559,0.296677945247616,0.296677945247616,3,1.16386378499314,-1.20338729240523,-0.113421148663228,0.41550735028389,TRUE
"ADAMTS10",1.02266947928199,0.00585328392075329,"Chromatin_Enriched",1.5435400003106,1.33260040980508,0.301737067437485,0.301737067437485,12,1.1436688707467,0.331398316122938,-0.104378886319681,0.41538373293778,TRUE
"SLC25A39",1.14239477552884,0.000497751913668057,"Chromatin_Enriched",1.65482337284559,1.56332807202605,0.199228128280368,0.199228128280368,15,1.73198040093694,0.654075549505548,-0.287595002798055,0.415366833953403,TRUE
"CPT1B",1.26318754191005,0.000540537600927428,"Chromatin_Enriched",1.56882000038445,1.54997305058053,0.147602517427257,0.147602517427257,5,2.32553731374776,0.404700196699745,-0.379866408678409,0.414279592714987,TRUE
"CCNO",0.950340627655434,0.00479034038084962,"Chromatin_Enriched",1.2581434962984,1.25720484618392,0.435280785696298,0.435280785696298,4,0.788256115788151,-0.496137300689575,0.134306262903846,0.414193639141271,TRUE
"IKBKB",0.999617715621779,0.00509929606082301,"Chromatin_Enriched",1.55911606143216,1.62820001080954,0.332567963122009,0.332567963122009,14,1.03039608063758,0.376562658245324,-0.0492742581641738,0.413930384090453,TRUE
"GOLGA3",1.20647552622217,0.000308869402452552,"Chromatin_Enriched",1.95419071811597,1.98090210679746,0.167261660160263,0.167261660160263,13,2.04686326761537,1.52212101340956,-0.344729260499412,0.413740104571944,TRUE
"CCNG1",0.902128718725767,0.00400311738399716,"Chromatin_Enriched",1.08160931552972,1.10780829567147,0.620671290000906,0.620671290000906,10,0.55135027546077,-1.00801575791364,0.465658128506481,0.413646761568727,TRUE
"MRPL20",1.36612915251511,7.81920143363509e-05,"Chromatin_Enriched",1.90781401102169,1.53672882733558,0.12085082134286,0.12085082134286,3,2.83137641670929,1.38764712752985,-0.427680208197694,0.41362674326627,TRUE
"ZNF490",1.16061085702636,0.00427431124431636,"Chromatin_Enriched",1.42949475815367,1.42949475815367,0.187600644122383,0.187600644122383,1,1.82149139916224,0.000712766418969668,-0.308377019560268,0.413347892063222,TRUE
"LLGL2",1.07129167518256,0.00341813930086652,"Chromatin_Enriched",1.50008821980725,1.50904192666507,0.246462481563422,0.246462481563422,15,1.38259079759244,0.205405546502672,-0.20317217251567,0.412769160040683,TRUE
"ATP6V0A1",0.880952546066461,0.00715028961668833,"Chromatin_Enriched",1.54115811351489,1.63677512393464,0.759481403312299,0.759481403312299,18,0.447293848529216,0.324491797889698,0.71375600268169,0.412135511557745,TRUE
"FGA",1.30920180445392,0.00118514887380061,"Chromatin_Enriched",1.67028374788548,1.67028374788548,0.133108121614328,0.133108121614328,1,2.55164426070361,0.698904448300469,-0.405772509486602,0.412094997888981,TRUE
"ZNF76",1.03551453467314,0.00454576353901596,"Chromatin_Enriched",1.50472920909702,1.4306914221563,0.280238640078457,0.280238640078457,4,1.2067874800084,0.218862557645206,-0.142803421813863,0.411210701624643,TRUE
"SIRT7",1.10133122631677,0.0011714605095314,"Chromatin_Enriched",1.33671088930204,1.19083602609443,0.220806849818774,0.220806849818774,8,1.53020049118265,-0.268323311672257,-0.249026956037028,0.411022353436636,TRUE
"RHBDD3",0.869601498076846,0.00752814127166924,"Chromatin_Enriched",1.27150613546817,1.08394669589144,0.86127391620247,0.86127391620247,7,0.391516559841079,-0.457390996189898,0.895691637287437,0.410611130360859,TRUE
"NAB1",0.942615205980561,0.00588273397863936,"Chromatin_Enriched",1.17011770967834,1.10361780176218,0.448074459265958,0.448074459265958,8,0.750294592289069,-0.7513768449796,0.157172631497637,0.409992587573298,TRUE
"EEF1E1",0.88287878455296,0.00985551916568416,"Chromatin_Enriched",1.21644459270943,1.21644459270943,0.733650092303968,0.733650092303968,2,0.456759085592961,-0.61704742893848,0.667587224374095,0.409329540410872,TRUE
"KCTD18",1.06500722936899,0.00378685548926978,"Chromatin_Enriched",1.84649186084579,1.917625141201,0.247790842036077,0.247790842036077,5,1.35171000590614,1.20983743940589,-0.200797969357541,0.409231817282132,TRUE
"ZNF200",1.03569852742155,0.00268205963278007,"Chromatin_Enriched",1.41891975651692,1.32831128067075,0.277197173285558,0.277197173285558,5,1.20769159182732,-0.0299505051321387,-0.148239491475444,0.409126322457545,TRUE
"FRA10AC1",1.00828008097062,0.00300934089136859,"Chromatin_Enriched",2.03506353005038,2.19390600247073,0.311302048909451,0.311302048909451,10,1.07296159998226,1.75661979446206,-0.0872832186258101,0.408665599528295,TRUE
"TUT1",1.2248937426071,0.000391983507485968,"Chromatin_Enriched",1.74716223523426,1.42176517668186,0.156225467106296,0.156225467106296,5,2.13736752531586,0.92182128699119,-0.364454451772285,0.408602031333851,TRUE
