"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue"
"GSE36891_UNSTIM_VS_POLYIC_TLR3_STIM_PERITONEAL_MACROPHAGE_UP","GSE36891_UNSTIM_VS_POLYIC_TLR3_STIM_PERITONEAL_MACROPHAGE_UP","15/2154","149/21355",0.543313076312,0.587182362964121,0.175041959416564
"GSE10240_CTRL_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP","GSE10240_CTRL_VS_IL17_AND_IL22_STIM_PRIMARY_BRONCHIAL_EPITHELIAL_CELLS_UP","20/2154","200/21355",0.551079247991146,0.593318213303586,0.176871086675573
"GSE14350_TREG_VS_TEFF_DN","GSE14350_TREG_VS_TEFF_DN","20/2154","200/21355",0.551079247991146,0.593318213303586,0.176871086675573
"GSE17721_CTRL_VS_CPG_0.5H_BMDC_DN","GSE17721_CTRL_VS_CPG_0.5H_BMDC_DN","20/2154","200/21355",0.551079247991146,0.593318213303586,0.176871086675573
"GSE17721_CTRL_VS_LPS_0.5H_BMDC_DN","GSE17721_CTRL_VS_LPS_0.5H_BMDC_DN","20/2154","200/21355",0.551079247991146,0.593318213303586,0.176871086675573
"GSE17721_LPS_VS_CPG_1H_BMDC_UP","GSE17721_LPS_VS_CPG_1H_BMDC_UP","20/2154","200/21355",0.551079247991146,0.593318213303586,0.176871086675573
"GSE22589_SIV_VS_HIV_AND_SIV_INFECTED_DC_DN","GSE22589_SIV_VS_HIV_AND_SIV_INFECTED_DC_DN","20/2154","200/21355",0.551079247991146,0.593318213303586,0.176871086675573
"GSE23505_IL6_IL1_VS_IL6_IL1_TGFB_TREATED_CD4_TCELL_DN","GSE23505_IL6_IL1_VS_IL6_IL1_TGFB_TREATED_CD4_TCELL_DN","20/2154","200/21355",0.551079247991146,0.593318213303586,0.176871086675573
"GSE24210_IL35_TREATED_VS_UNTREATED_TCONV_CD4_TCELL_DN","GSE24210_IL35_TREATED_VS_UNTREATED_TCONV_CD4_TCELL_DN","20/2154","200/21355",0.551079247991146,0.593318213303586,0.176871086675573
"GSE27786_CD8_TCELL_VS_NKTCELL_UP","GSE27786_CD8_TCELL_VS_NKTCELL_UP","20/2154","200/21355",0.551079247991146,0.593318213303586,0.176871086675573
"GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP","GSE31082_DN_VS_CD4_SP_THYMOCYTE_UP","20/2154","200/21355",0.551079247991146,0.593318213303586,0.176871086675573
"GSE3994_WT_VS_PAC1_KO_ACTIVATED_MAST_CELL_UP","GSE3994_WT_VS_PAC1_KO_ACTIVATED_MAST_CELL_UP","20/2154","200/21355",0.551079247991146,0.593318213303586,0.176871086675573
"GSE4142_PLASMA_CELL_VS_GC_BCELL_DN","GSE4142_PLASMA_CELL_VS_GC_BCELL_DN","20/2154","200/21355",0.551079247991146,0.593318213303586,0.176871086675573
"GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN","GSE41867_DAY6_VS_DAY8_LCMV_ARMSTRONG_EFFECTOR_CD8_TCELL_DN","20/2154","200/21355",0.551079247991146,0.593318213303586,0.176871086675573
"GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN","GSE41978_WT_VS_ID2_KO_AND_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_DN","20/2154","200/21355",0.551079247991146,0.593318213303586,0.176871086675573
"GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_UP","GSE45365_CTRL_VS_MCMV_INFECTION_NK_CELL_UP","20/2154","200/21355",0.551079247991146,0.593318213303586,0.176871086675573
"GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP","GSE5542_IFNG_VS_IFNA_TREATED_EPITHELIAL_CELLS_24H_UP","20/2154","200/21355",0.551079247991146,0.593318213303586,0.176871086675573
"GSE557_CIITA_KO_VS_I_AB_KO_DC_DN","GSE557_CIITA_KO_VS_I_AB_KO_DC_DN","20/2154","200/21355",0.551079247991146,0.593318213303586,0.176871086675573
"GSE9650_NAIVE_VS_EXHAUSTED_CD8_TCELL_DN","GSE9650_NAIVE_VS_EXHAUSTED_CD8_TCELL_DN","20/2154","200/21355",0.551079247991146,0.593318213303586,0.176871086675573
"GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_FOXP3_TRASDUCED_CD4_TCELL_UP","GSE37533_UNTREATED_VS_PIOGLIZATONE_TREATED_CD4_TCELL_FOXP3_TRASDUCED_CD4_TCELL_UP","17/2154","170/21355",0.55267460493711,0.594910580009146,0.177345779046855
"GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGM_BCELL_DN","GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGM_BCELL_DN","12/2154","120/21355",0.557287235827621,0.599749449965613,0.178788270054702
"GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_MCMV_INFECTION_DN","GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_MCMV_INFECTION_DN","19/2154","191/21355",0.561120013987604,0.603747186767386,0.179980015119185
"GSE2706_LPS_VS_R848_AND_LPS_2H_STIM_DC_DN","GSE2706_LPS_VS_R848_AND_LPS_2H_STIM_DC_DN","18/2154","181/21355",0.56190345652556,0.60446294408062,0.180193385905635
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_0.5H_CD4_TCELL_UP","GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_0.5H_CD4_TCELL_UP","19/2154","192/21355",0.570624259675862,0.613715153496568,0.182951515180712
"LI_PBMC_MENOMUNE_A_C_Y_W_135_AGE_18_45YO_3DY_UP","LI_PBMC_MENOMUNE_A_C_Y_W_135_AGE_18_45YO_3DY_UP","3/2154","29/21355",0.571287697191872,0.614299473342175,0.183125703809581
"GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_12H_UP","GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_12H_UP","15/2154","152/21355",0.575520583192314,0.618720929743966,0.184443761777361
"GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_UP","GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_UP","19/2154","193/21355",0.580053691952099,0.623070278771236,0.185740324181035
"GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN","GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN","19/2154","193/21355",0.580053691952099,0.623070278771236,0.185740324181035
"GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_UP","GSE19888_ADENOSINE_A3R_ACT_VS_TCELL_MEMBRANES_ACT_AND_A3R_INH_PRETREAT_IN_MAST_CELL_UP","19/2154","193/21355",0.580053691952099,0.623070278771236,0.185740324181035
"GSE9988_LPS_VS_LOW_LPS_MONOCYTE_UP","GSE9988_LPS_VS_LOW_LPS_MONOCYTE_UP","19/2154","193/21355",0.580053691952099,0.623070278771236,0.185740324181035
"QIU_PBMC_HEPTATITIS_B_SURFACE_ANTIGEN_AGE_UNDER50_NON_RESPONDERS_VS_RESPONDERS_0DY_UP","QIU_PBMC_HEPTATITIS_B_SURFACE_ANTIGEN_AGE_UNDER50_NON_RESPONDERS_VS_RESPONDERS_0DY_UP","2/2154","19/21355",0.584765166036636,0.627999221580617,0.187209666350733
"GSE17974_0H_VS_0.5H_IN_VITRO_ACT_CD4_TCELL_UP","GSE17974_0H_VS_0.5H_IN_VITRO_ACT_CD4_TCELL_UP","19/2154","194/21355",0.589403838421795,0.632715058965072,0.18861548074185
"GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_DN","GSE9006_TYPE_1_DIABETES_AT_DX_VS_4MONTH_POST_DX_PBMC_DN","19/2154","194/21355",0.589403838421795,0.632715058965072,0.18861548074185
"DHIMAN_PBMC_ATTENUVAX_AGE_15_25YO_SUBQ_7_OR_14DY_UP","DHIMAN_PBMC_ATTENUVAX_AGE_15_25YO_SUBQ_7_OR_14DY_UP","5/2154","51/21355",0.595069395897383,0.638662850802544,0.190388546833579
"GSE40274_FOXP3_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_FOXP3_VS_FOXP3_AND_HELIOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","15/2154","154/21355",0.596488839401718,0.640051927777751,0.190802637533261
"GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_UP","GSE13738_RESTING_VS_TCR_ACTIVATED_CD4_TCELL_UP","19/2154","195/21355",0.598670403529265,0.642123300449997,0.191420123946513
"GSE22886_IL2_VS_IL15_STIM_NKCELL_DN","GSE22886_IL2_VS_IL15_STIM_NKCELL_DN","19/2154","195/21355",0.598670403529265,0.642123300449997,0.191420123946513
"GSE13762_CTRL_VS_125_VITAMIND_DAY12_DC_DN","GSE13762_CTRL_VS_125_VITAMIND_DAY12_DC_DN","13/2154","134/21355",0.601372922764108,0.644886693391964,0.192243905016431
"GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP","GSE15659_CD45RA_NEG_CD4_TCELL_VS_NONSUPPRESSIVE_TCELL_UP","19/2154","196/21355",0.60784927161746,0.651558349220141,0.194232758535161
"GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_UP","GSE19888_ADENOSINE_A3R_ACT_VS_A3R_ACT_WITH_A3R_INH_PRETREATMENT_IN_MAST_CELL_UP","19/2154","196/21355",0.60784927161746,0.651558349220141,0.194232758535161
"GSE41867_NAIVE_VS_DAY15_LCMV_CONE13_EFFECTOR_CD8_TCELL_UP","GSE41867_NAIVE_VS_DAY15_LCMV_CONE13_EFFECTOR_CD8_TCELL_UP","18/2154","186/21355",0.609821384009504,0.653535262301529,0.194822086078338
"GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP","GSE12963_UNINF_VS_ENV_AND_NEF_AND_VPR_DEFICIENT_HIV1_INF_CD4_TCELL_UP","13/2154","135/21355",0.612366981888432,0.655988346615453,0.195553362615248
"GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_129_MOUSE_UP","GSE13522_CTRL_VS_T_CRUZI_Y_STRAIN_INF_SKIN_129_MOUSE_UP","13/2154","135/21355",0.612366981888432,0.655988346615453,0.195553362615248
"HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_7DY_UP","HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_7DY_UP","2/2154","20/21355",0.613294038227902,0.656568764124636,0.195726387938376
"SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_5_TO_7DY_DN","SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_5_TO_7DY_DN","2/2154","20/21355",0.613294038227902,0.656568764124636,0.195726387938376
"VOIGT_PBMC_FLUARIX_AGE_50_74YO_FEMALES_VS_MALES_0DY_TO_28D_UP","VOIGT_PBMC_FLUARIX_AGE_50_74YO_FEMALES_VS_MALES_0DY_TO_28D_UP","2/2154","20/21355",0.613294038227902,0.656568764124636,0.195726387938376
"GSE4142_NAIVE_VS_GC_BCELL_DN","GSE4142_NAIVE_VS_GC_BCELL_DN","19/2154","197/21355",0.616936509485247,0.660191790079127,0.196806429850551
"GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_DN","GSE9006_HEALTHY_VS_TYPE_1_DIABETES_PBMC_4MONTH_POST_DX_DN","19/2154","197/21355",0.616936509485247,0.660191790079127,0.196806429850551
"GSE2706_R848_VS_LPS_8H_STIM_DC_UP","GSE2706_R848_VS_LPS_8H_STIM_DC_UP","18/2154","187/21355",0.61912717783406,0.662397417925413,0.197463938393568
"GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_UP","GSE14413_UNSTIM_VS_IFNB_STIM_RAW264_CELLS_UP","14/2154","146/21355",0.619931688488172,0.663119398167369,0.197679164265773
"GSE34217_MIR17_92_OVEREXPRESS_VS_WT_ACT_CD8_TCELL_UP","GSE34217_MIR17_92_OVEREXPRESS_VS_WT_ACT_CD8_TCELL_UP","13/2154","136/21355",0.62321616286299,0.66649325260792,0.19868492692029
"GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_DN","GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_DN","19/2154","198/21355",0.625928368452682,0.668415152025598,0.19925785461889
"GSE1566_WT_VS_EZH2_KO_LN_TCELL_DN","GSE1566_WT_VS_EZH2_KO_LN_TCELL_DN","19/2154","198/21355",0.625928368452682,0.668415152025598,0.19925785461889
"GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MONOCYTE_UP","GSE29618_PRE_VS_DAY7_POST_TIV_FLU_VACCINE_MONOCYTE_UP","19/2154","198/21355",0.625928368452682,0.668415152025598,0.19925785461889
"GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_LOW_MONOCYTE_DN","GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_LOW_MONOCYTE_DN","19/2154","198/21355",0.625928368452682,0.668415152025598,0.19925785461889
"GSE360_L_MAJOR_VS_T_GONDII_DC_UP","GSE360_L_MAJOR_VS_T_GONDII_DC_UP","19/2154","198/21355",0.625928368452682,0.668415152025598,0.19925785461889
"GSE360_T_GONDII_VS_M_TUBERCULOSIS_MAC_DN","GSE360_T_GONDII_VS_M_TUBERCULOSIS_MAC_DN","19/2154","198/21355",0.625928368452682,0.668415152025598,0.19925785461889
"GSE7548_NAIVE_VS_DAY28_PCC_IMMUNIZATION_CD4_TCELL_DN","GSE7548_NAIVE_VS_DAY28_PCC_IMMUNIZATION_CD4_TCELL_DN","19/2154","198/21355",0.625928368452682,0.668415152025598,0.19925785461889
"GSE14000_TRANSLATED_RNA_VS_MRNA_16H_LPS_DC_UP","GSE14000_TRANSLATED_RNA_VS_MRNA_16H_LPS_DC_UP","18/2154","188/21355",0.628330629028118,0.6707003144511,0.199939072812376
"GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_DN","GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_C57BL6_DN","18/2154","188/21355",0.628330629028118,0.6707003144511,0.199939072812376
"GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_UP","GSE13522_CTRL_VS_T_CRUZI_BRAZIL_STRAIN_INF_SKIN_UP","14/2154","147/21355",0.630301918230487,0.672664101004483,0.200524487272791
"GSE3720_LPS_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP","GSE3720_LPS_VS_PMA_STIM_VD2_GAMMADELTA_TCELL_UP","13/2154","137/21355",0.633914643587825,0.67607607478483,0.201541613490573
"GSE9946_MATURE_STIMULATORY_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_DN","GSE9946_MATURE_STIMULATORY_VS_PROSTAGLANDINE2_TREATED_MATURE_DC_DN","13/2154","137/21355",0.633914643587825,0.67607607478483,0.201541613490573
"GSE17721_LPS_VS_PAM3CSK4_0.5H_BMDC_DN","GSE17721_LPS_VS_PAM3CSK4_0.5H_BMDC_DN","19/2154","199/21355",0.634821285946014,0.67607607478483,0.201541613490573
"GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_DN","GSE19888_CTRL_VS_A3R_ACTIVATION_MAST_CELL_DN","19/2154","199/21355",0.634821285946014,0.67607607478483,0.201541613490573
"GSE27786_CD8_TCELL_VS_NKCELL_UP","GSE27786_CD8_TCELL_VS_NKCELL_UP","19/2154","199/21355",0.634821285946014,0.67607607478483,0.201541613490573
"GSE33513_TCF7_KO_VS_HET_EARLY_THYMIC_PROGENITOR_DN","GSE33513_TCF7_KO_VS_HET_EARLY_THYMIC_PROGENITOR_DN","19/2154","199/21355",0.634821285946014,0.67607607478483,0.201541613490573
"GSE36527_CD62L_HIGH_VS_CD62L_LOW_TREG_CD69_NEG_KLRG1_NEG_DN","GSE36527_CD62L_HIGH_VS_CD62L_LOW_TREG_CD69_NEG_KLRG1_NEG_DN","19/2154","199/21355",0.634821285946014,0.67607607478483,0.201541613490573
"GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_IL23A_TREATED_CD4_TCELL_DN","GSE39820_TGFBETA1_VS_TGFBETA3_IN_IL6_IL23A_TREATED_CD4_TCELL_DN","19/2154","199/21355",0.634821285946014,0.67607607478483,0.201541613490573
"GSE41176_WT_VS_TAK1_KO_UNSTIM_BCELL_DN","GSE41176_WT_VS_TAK1_KO_UNSTIM_BCELL_DN","19/2154","199/21355",0.634821285946014,0.67607607478483,0.201541613490573
"GSE7460_CTRL_VS_FOXP3_OVEREXPR_TCONV_1_UP","GSE7460_CTRL_VS_FOXP3_OVEREXPR_TCONV_1_UP","19/2154","199/21355",0.634821285946014,0.67607607478483,0.201541613490573
"GSE29615_CTRL_VS_DAY7_LAIV_FLU_VACCINE_PBMC_DN","GSE29615_CTRL_VS_DAY7_LAIV_FLU_VACCINE_PBMC_DN","18/2154","189/21355",0.637427975852256,0.678428234915193,0.202242804030428
"GSE29615_CTRL_VS_LAIV_FLU_VACCINE_PBMC_DN","GSE29615_CTRL_VS_LAIV_FLU_VACCINE_PBMC_DN","18/2154","189/21355",0.637427975852256,0.678428234915193,0.202242804030428
"GSE34156_UNTREATED_VS_6H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP","GSE34156_UNTREATED_VS_6H_NOD2_AND_TLR1_TLR2_LIGAND_TREATED_MONOCYTE_UP","18/2154","189/21355",0.637427975852256,0.678428234915193,0.202242804030428
"GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGM_BCELL_UP","GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGM_BCELL_UP","12/2154","127/21355",0.637981954023228,0.678876530888817,0.20237644327195
"FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_DN","FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_18HR_DN","2/2154","21/21355",0.640295350884152,0.680913088409041,0.202983551116615
"GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_7MO_CORRELATED_WITH_ANTIBODY_RESPONSE_POSITIVE","GARCIA_PINERES_PBMC_HPV_16_L1_VLP_AGE_18_25YO_7MO_CORRELATED_WITH_ANTIBODY_RESPONSE_POSITIVE","2/2154","21/21355",0.640295350884152,0.680913088409041,0.202983551116615
"SOBOLEV_T_CELL_PANDEMRIX_AGE_18_64YO_7DY_DN","SOBOLEV_T_CELL_PANDEMRIX_AGE_18_64YO_7DY_DN","2/2154","21/21355",0.640295350884152,0.680913088409041,0.202983551116615
"GSE12198_CTRL_VS_LOW_IL2_STIM_NK_CELL_DN","GSE12198_CTRL_VS_LOW_IL2_STIM_NK_CELL_DN","19/2154","200/21355",0.643611886615309,0.682028513215352,0.203316064754615
"GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_UP","GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_UP","19/2154","200/21355",0.643611886615309,0.682028513215352,0.203316064754615
"GSE16450_CTRL_VS_IFNA_12H_STIM_MATURE_NEURON_CELL_LINE_UP","GSE16450_CTRL_VS_IFNA_12H_STIM_MATURE_NEURON_CELL_LINE_UP","19/2154","200/21355",0.643611886615309,0.682028513215352,0.203316064754615
"GSE17721_LPS_VS_POLYIC_8H_BMDC_UP","GSE17721_LPS_VS_POLYIC_8H_BMDC_UP","19/2154","200/21355",0.643611886615309,0.682028513215352,0.203316064754615
"GSE18148_CBFB_KO_VS_WT_TREG_UP","GSE18148_CBFB_KO_VS_WT_TREG_UP","19/2154","200/21355",0.643611886615309,0.682028513215352,0.203316064754615
"GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_DN","GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_DN","19/2154","200/21355",0.643611886615309,0.682028513215352,0.203316064754615
"GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_IRF8_KO_UP","GSE24972_MARGINAL_ZONE_BCELL_VS_FOLLICULAR_BCELL_IRF8_KO_UP","19/2154","200/21355",0.643611886615309,0.682028513215352,0.203316064754615
"GSE27786_LSK_VS_ERYTHROBLAST_DN","GSE27786_LSK_VS_ERYTHROBLAST_DN","19/2154","200/21355",0.643611886615309,0.682028513215352,0.203316064754615
"GSE27786_NKCELL_VS_ERYTHROBLAST_DN","GSE27786_NKCELL_VS_ERYTHROBLAST_DN","19/2154","200/21355",0.643611886615309,0.682028513215352,0.203316064754615
"GSE28237_EARLY_VS_LATE_GC_BCELL_UP","GSE28237_EARLY_VS_LATE_GC_BCELL_UP","19/2154","200/21355",0.643611886615309,0.682028513215352,0.203316064754615
"GSE3691_CONVENTIONAL_VS_PLASMACYTOID_DC_SPLEEN_DN","GSE3691_CONVENTIONAL_VS_PLASMACYTOID_DC_SPLEEN_DN","19/2154","200/21355",0.643611886615309,0.682028513215352,0.203316064754615
"GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_UP","GSE37533_PPARG1_FOXP3_VS_FOXP3_TRANSDUCED_CD4_TCELL_UP","19/2154","200/21355",0.643611886615309,0.682028513215352,0.203316064754615
"GSE3982_CTRL_VS_PMA_STIM_EOSINOPHIL_DN","GSE3982_CTRL_VS_PMA_STIM_EOSINOPHIL_DN","19/2154","200/21355",0.643611886615309,0.682028513215352,0.203316064754615
"GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP","GSE41978_WT_VS_ID2_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP","19/2154","200/21355",0.643611886615309,0.682028513215352,0.203316064754615
"GSE7852_THYMUS_VS_FAT_TREG_UP","GSE7852_THYMUS_VS_FAT_TREG_UP","19/2154","200/21355",0.643611886615309,0.682028513215352,0.203316064754615
"GSE8621_LPS_STIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_UP","GSE8621_LPS_STIM_VS_LPS_PRIMED_AND_LPS_STIM_MACROPHAGE_UP","19/2154","200/21355",0.643611886615309,0.682028513215352,0.203316064754615
"GSE9650_GP33_VS_GP276_LCMV_SPECIFIC_EXHAUSTED_CD8_TCELL_UP","GSE9650_GP33_VS_GP276_LCMV_SPECIFIC_EXHAUSTED_CD8_TCELL_UP","19/2154","200/21355",0.643611886615309,0.682028513215352,0.203316064754615
"GSE13522_WT_VS_IFNG_KO_SKIN_UP","GSE13522_WT_VS_IFNG_KO_SKIN_UP","13/2154","138/21355",0.644457014631246,0.682641126125867,0.203498687685725
"GSE7459_UNTREATED_VS_IL6_TREATED_ACT_CD4_TCELL_UP","GSE7459_UNTREATED_VS_IL6_TREATED_ACT_CD4_TCELL_UP","13/2154","138/21355",0.644457014631246,0.682641126125867,0.203498687685725
"GSE2706_R848_VS_R848_AND_LPS_2H_STIM_DC_DN","GSE2706_R848_VS_R848_AND_LPS_2H_STIM_DC_DN","18/2154","190/21355",0.646415666290951,0.684574006161067,0.204074888760585
"HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_3DY_UP","HOEK_NEUTROPHIL_2011_2012_TIV_ADULT_3DY_UP","1/2154","10/21355",0.654744963903942,0.69267763303142,0.206490619911988
"KAZMIN_PBMC_P_FALCIPARUM_RTSS_AS01_UNKN_AGE_IMM_WITH_ARR_VS_IMM_BY_RRR_PRIMARY_IMMUNIZ_WITH_RECOMB_ADENOVIRUS_35_1DY_UP","KAZMIN_PBMC_P_FALCIPARUM_RTSS_AS01_UNKN_AGE_IMM_WITH_ARR_VS_IMM_BY_RRR_PRIMARY_IMMUNIZ_WITH_RECOMB_ADENOVIRUS_35_1DY_UP","1/2154","10/21355",0.654744963903942,0.69267763303142,0.206490619911988
"MATSUMIYA_PBMC_MODIFIED_VACCINIA_ANKARA_VACCINE_AGE_18_55YO_LOW_VS_HIGH_RESPONDERS_2DY_GO_T_CELL_ACTIV_AND_CO_STIM_UP","MATSUMIYA_PBMC_MODIFIED_VACCINIA_ANKARA_VACCINE_AGE_18_55YO_LOW_VS_HIGH_RESPONDERS_2DY_GO_T_CELL_ACTIV_AND_CO_STIM_UP","1/2154","10/21355",0.654744963903942,0.69267763303142,0.206490619911988
"MATSUMIYA_PBMC_MODIFIED_VACCINIA_ANKARA_VACCINE_AGE_4_6MO_BCG_PRIMED_28DY_UP","MATSUMIYA_PBMC_MODIFIED_VACCINIA_ANKARA_VACCINE_AGE_4_6MO_BCG_PRIMED_28DY_UP","1/2154","10/21355",0.654744963903942,0.69267763303142,0.206490619911988
"MATSUMIYA_PBMC_MODIFIED_VACCINIA_ANKARA_VACCINE_AGE_4_6MO_VACCINATED_VS_CANDIN_PLACEBO_BCG_PRIMED_28DY_UP","MATSUMIYA_PBMC_MODIFIED_VACCINIA_ANKARA_VACCINE_AGE_4_6MO_VACCINATED_VS_CANDIN_PLACEBO_BCG_PRIMED_28DY_UP","1/2154","10/21355",0.654744963903942,0.69267763303142,0.206490619911988
"GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_UP","GSE13173_UNTREATED_VS_IL12_TREATED_ACT_CD8_TCELL_UP","12/2154","129/21355",0.659576997573923,0.697500969719849,0.207928480375995
"GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_UP","GSE13887_ACT_CD4_VS_NO_TREATED_CD4_TCELL_UP","12/2154","129/21355",0.659576997573923,0.697500969719849,0.207928480375995
"GSE45365_WT_VS_IFNAR_KO_BCELL_DN","GSE45365_WT_VS_IFNAR_KO_BCELL_DN","18/2154","192/21355",0.664048920379043,0.702084807671226,0.209294945084858
"FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_0DY_POSITIVE","FRANCO_BLOOD_SANOFI_PASTEUR_SA_INACTIVATED_INFLUENZA_VACCINE_CORRELATED_WITH_ANTIBODY_RESPONSE_AGE_18_40YO_0DY_POSITIVE","2/2154","22/21355",0.665786873258803,0.703485902660107,0.20971261841371
"HOEK_PBMC_INACTIVATED_INFLUENZA_ADULT_7DY_DN","HOEK_PBMC_INACTIVATED_INFLUENZA_ADULT_7DY_DN","2/2154","22/21355",0.665786873258803,0.703485902660107,0.20971261841371
"SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_RESPONDERS_VS_NONRESPONDERS_7DY_UP","SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_RESPONDERS_VS_NONRESPONDERS_7DY_UP","2/2154","22/21355",0.665786873258803,0.703485902660107,0.20971261841371
"GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_DN","GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_2H_DN","17/2154","182/21355",0.667499503796303,0.705149785725309,0.210208630164647
"GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_LOW_MONOCYTE_UP","GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_LOW_MONOCYTE_UP","18/2154","193/21355",0.672688429588672,0.710484598324082,0.211798964121027
