"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue"
"GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4MID_BCELL_UP","GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4MID_BCELL_UP","66/6767","200/21355",0.369809348353801,0.407394183285333,0.0697579889460273
"GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN","GSE46606_IRF4HIGH_VS_IRF4MID_CD40L_IL2_IL5_DAY1_STIMULATED_BCELL_DN","66/6767","200/21355",0.369809348353801,0.407394183285333,0.0697579889460273
"GSE2585_AIRE_KO_VS_WT_CD80_LOW_MTEC_UP","GSE2585_AIRE_KO_VS_WT_CD80_LOW_MTEC_UP","65/6767","197/21355",0.371721910183232,0.409413154352188,0.0701036967816871
"GSE29615_DAY3_VS_DAY7_LAIV_FLU_VACCINE_PBMC_DN","GSE29615_DAY3_VS_DAY7_LAIV_FLU_VACCINE_PBMC_DN","63/6767","191/21355",0.375622684371223,0.413620597674239,0.0708241360927834
"GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_UP","GSE21927_SPLENIC_C26GM_TUMOROUS_VS_4T1_TUMOR_MONOCYTES_UP","61/6767","185/21355",0.379629520810761,0.417943000471714,0.0715642598818247
"GSE13306_TREG_VS_TCONV_UP","GSE13306_TREG_VS_TCONV_UP","65/6767","198/21355",0.390455652581288,0.429492840760409,0.073541935715804
"GSE20152_HTNFA_OVERXPRESS_ANKLE_VS_CTRL_SPHK1_KO_ANKLE_DN","GSE20152_HTNFA_OVERXPRESS_ANKLE_VS_CTRL_SPHK1_KO_ANKLE_DN","65/6767","198/21355",0.390455652581288,0.429492840760409,0.073541935715804
"GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_LOW_MONOCYTE_DN","GSE32034_UNTREATED_VS_ROSIGLIZATONE_TREATED_LY6C_LOW_MONOCYTE_DN","65/6767","198/21355",0.390455652581288,0.429492840760409,0.073541935715804
"GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_DN","GSE32423_CTRL_VS_IL7_MEMORY_CD8_TCELL_DN","65/6767","198/21355",0.390455652581288,0.429492840760409,0.073541935715804
"GSE16385_IL4_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN","GSE16385_IL4_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN","64/6767","195/21355",0.392563845298916,0.431719183793982,0.0739231517937403
"SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_RESPONDERS_VS_NONRESPONDERS_7DY_UP","SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_RESPONDERS_VS_NONRESPONDERS_7DY_UP","8/6767","22/21355",0.394278644476002,0.433512033074943,0.074230140860974
"GSE26495_PD1HIGH_VS_PD1LOW_CD8_TCELL_UP","GSE26495_PD1HIGH_VS_PD1LOW_CD8_TCELL_UP","63/6767","192/21355",0.394701333950386,0.433883734812099,0.0742937872426248
"NAKAYA_PBMC_FLUAD_IMUVAC_MALE_AGE_14_27YO_CORRELATED_WITH_HAI_RESPONSE_MF59_ADJUVANTED_AND_NON_1DY_GENES_IN_BTM_M75_POSITIVE","NAKAYA_PBMC_FLUAD_IMUVAC_MALE_AGE_14_27YO_CORRELATED_WITH_HAI_RESPONSE_MF59_ADJUVANTED_AND_NON_1DY_GENES_IN_BTM_M75_POSITIVE","7/6767","19/21355",0.395761865263401,0.434520600508857,0.074402837572888
"HARALAMBIEVA_PBMC_M_M_R_II_AGE_11_22YO_VACCINATED_VS_UNVACCINATED_HIGH_ANTIBODY_RESPONDERS_TO_TREATMENT_7YR_DN","HARALAMBIEVA_PBMC_M_M_R_II_AGE_11_22YO_VACCINATED_VS_UNVACCINATED_HIGH_ANTIBODY_RESPONDERS_TO_TREATMENT_7YR_DN","4/6767","10/21355",0.395873946747976,0.434520600508857,0.074402837572888
"KAZMIN_PBMC_P_FALCIPARUM_RTSS_AS01_UNKN_AGE_IMM_WITH_ARR_VS_IMM_BY_RRR_PRIMARY_IMMUNIZ_WITH_RECOMB_ADENOVIRUS_35_1DY_UP","KAZMIN_PBMC_P_FALCIPARUM_RTSS_AS01_UNKN_AGE_IMM_WITH_ARR_VS_IMM_BY_RRR_PRIMARY_IMMUNIZ_WITH_RECOMB_ADENOVIRUS_35_1DY_UP","4/6767","10/21355",0.395873946747976,0.434520600508857,0.074402837572888
"NAKAYA_PBMC_FLUMIST_AGE_18_50YO_7DY_IFN_SUBSET_DN","NAKAYA_PBMC_FLUMIST_AGE_18_50YO_7DY_IFN_SUBSET_DN","4/6767","10/21355",0.395873946747976,0.434520600508857,0.074402837572888
"RECHTIEN_PBMC_RVSV_ZEBOV_AGE_18_55YO_1DY_UP","RECHTIEN_PBMC_RVSV_ZEBOV_AGE_18_55YO_1DY_UP","4/6767","10/21355",0.395873946747976,0.434520600508857,0.074402837572888
"SCHERER_PBMC_YF_VAX_AGE_18_40YO_ANYD_UP","SCHERER_PBMC_YF_VAX_AGE_18_40YO_ANYD_UP","4/6767","10/21355",0.395873946747976,0.434520600508857,0.074402837572888
"SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_HIGH_VS_LOW_RESPONDERS_MEDIUM_HIGH_ADVERSE_EVENTS_SCORE_1DY_TRANSIENT_UP","SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_HIGH_VS_LOW_RESPONDERS_MEDIUM_HIGH_ADVERSE_EVENTS_SCORE_1DY_TRANSIENT_UP","4/6767","10/21355",0.395873946747976,0.434520600508857,0.074402837572888
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_DN","GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_4H_DN","62/6767","189/21355",0.396869037656733,0.435426397617392,0.0745579369515167
"GSE21927_SPLEEN_MONOCYTE_VS_GMCSF_GCSF_BONE_MARROW_UP","GSE21927_SPLEEN_MONOCYTE_VS_GMCSF_GCSF_BONE_MARROW_UP","62/6767","189/21355",0.396869037656733,0.435426397617392,0.0745579369515167
"HOEK_T_CELL_2011_2012_TIV_ADULT_1DY_UP","HOEK_T_CELL_2011_2012_TIV_ADULT_1DY_UP","5/6767","13/21355",0.39707461078496,0.435558735450255,0.0745805971206128
"GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGM_BCELL_UP","GSE7218_UNSTIM_VS_ANTIGEN_STIM_THROUGH_IGM_BCELL_UP","42/6767","127/21355",0.400899344029015,0.439660093441018,0.0752828714709143
"GSE6090_UNSTIM_VS_DC_SIGN_STIM_DC_DN","GSE6090_UNSTIM_VS_DC_SIGN_STIM_DC_DN","48/6767","146/21355",0.408806634762142,0.448236017199637,0.0767513244319541
"GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_DN","GSE2585_CD80_HIGH_VS_LOW_AIRE_KO_MTEC_DN","65/6767","199/21355",0.409368152794708,0.448563906684861,0.0768074688542955
"GSE32423_IL7_VS_IL7_IL4_NAIVE_CD8_TCELL_UP","GSE32423_IL7_VS_IL7_IL4_NAIVE_CD8_TCELL_UP","65/6767","199/21355",0.409368152794708,0.448563906684861,0.0768074688542955
"GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP","GSE41978_ID2_KO_AND_BIM_KO_VS_BIM_KO_KLRG1_LOW_EFFECTOR_CD8_TCELL_UP","65/6767","199/21355",0.409368152794708,0.448563906684861,0.0768074688542955
"GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_48H_ACT_CD4_TCELL_DN","GSE17974_IL4_AND_ANTI_IL12_VS_UNTREATED_48H_ACT_CD4_TCELL_DN","64/6767","196/21355",0.411644191653173,0.450768853183643,0.0771850212097273
"GSE22886_CD8_VS_CD4_NAIVE_TCELL_DN","GSE22886_CD8_VS_CD4_NAIVE_TCELL_DN","64/6767","196/21355",0.411644191653173,0.450768853183643,0.0771850212097273
"GSE27859_MACROPHAGE_VS_DC_DN","GSE27859_MACROPHAGE_VS_DC_DN","64/6767","196/21355",0.411644191653173,0.450768853183643,0.0771850212097273
"GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN","GSE16385_UNTREATED_VS_12H_ROSIGLITAZONE_TREATED_MACROPHAGE_DN","63/6767","193/21355",0.413952920826938,0.45320021889381,0.0776013432616669
"GSE26928_EFF_MEM_VS_CENTR_MEM_CD4_TCELL_DN","GSE26928_EFF_MEM_VS_CENTR_MEM_CD4_TCELL_DN","62/6767","190/21355",0.416295378906791,0.455570204408777,0.0780071552004188
"GSE45365_NK_CELL_VS_CD8_TCELL_DN","GSE45365_NK_CELL_VS_CD8_TCELL_DN","62/6767","190/21355",0.416295378906791,0.455570204408777,0.0780071552004188
"HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN","HOWARD_DENDRITIC_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_DN","14/6767","41/21355",0.42453195494095,0.464484706142179,0.0795335827707959
"GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_FOXP3_VS_FOXP3_AND_XBP1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","49/6767","150/21355",0.428317128834877,0.467436396223069,0.0800389998152279
"GSE14350_TREG_VS_TEFF_DN","GSE14350_TREG_VS_TEFF_DN","65/6767","200/21355",0.428414984562551,0.467436396223069,0.0800389998152279
"GSE18148_CBFB_KO_VS_WT_TREG_UP","GSE18148_CBFB_KO_VS_WT_TREG_UP","65/6767","200/21355",0.428414984562551,0.467436396223069,0.0800389998152279
"GSE27092_WT_VS_HDAC7_PHOSPHO_DEFICIENT_CD8_TCELL_UP","GSE27092_WT_VS_HDAC7_PHOSPHO_DEFICIENT_CD8_TCELL_UP","65/6767","200/21355",0.428414984562551,0.467436396223069,0.0800389998152279
"GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_DN","GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_6H_DN","65/6767","200/21355",0.428414984562551,0.467436396223069,0.0800389998152279
"GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_DN","GSE28737_FOLLICULAR_VS_MARGINAL_ZONE_BCELL_DN","65/6767","200/21355",0.428414984562551,0.467436396223069,0.0800389998152279
"GSE29164_DAY3_VS_DAY7_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DN","GSE29164_DAY3_VS_DAY7_CD8_TCELL_AND_IL12_TREATED_MELANOMA_DN","65/6767","200/21355",0.428414984562551,0.467436396223069,0.0800389998152279
"GSE31622_WT_VS_KLF3_KO_BCELL_UP","GSE31622_WT_VS_KLF3_KO_BCELL_UP","65/6767","200/21355",0.428414984562551,0.467436396223069,0.0800389998152279
"GSE3203_INFLUENZA_INF_VS_IFNB_TREATED_LN_BCELL_UP","GSE3203_INFLUENZA_INF_VS_IFNB_TREATED_LN_BCELL_UP","65/6767","200/21355",0.428414984562551,0.467436396223069,0.0800389998152279
"GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_WT_LIVER_UP","GSE369_PRE_VS_POST_IL6_INJECTION_IFNG_WT_LIVER_UP","65/6767","200/21355",0.428414984562551,0.467436396223069,0.0800389998152279
"GSE40274_FOXP3_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_FOXP3_VS_FOXP3_AND_GATA1_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","65/6767","200/21355",0.428414984562551,0.467436396223069,0.0800389998152279
"GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4_KO_BCELL_UP","GSE46606_DAY1_VS_DAY3_CD40L_IL2_IL5_STIMULATED_IRF4_KO_BCELL_UP","65/6767","200/21355",0.428414984562551,0.467436396223069,0.0800389998152279
"GSE9650_GP33_VS_GP276_LCMV_SPECIFIC_EXHAUSTED_CD8_TCELL_UP","GSE9650_GP33_VS_GP276_LCMV_SPECIFIC_EXHAUSTED_CD8_TCELL_UP","65/6767","200/21355",0.428414984562551,0.467436396223069,0.0800389998152279
"GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_MCMV_INFECTION_UP","GSE45365_CD8A_DC_VS_CD11B_DC_IFNAR_KO_MCMV_INFECTION_UP","64/6767","197/21355",0.430854913563519,0.469998540817056,0.0804777150978668
"GSE1112_OT1_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN","GSE1112_OT1_CD8AB_VS_HY_CD8AA_THYMOCYTE_RTOC_CULTURE_DN","63/6767","194/21355",0.433330702444287,0.472598704835537,0.0809229404356376
"QIU_PBMC_HEPTATITIS_B_SURFACE_ANTIGEN_AGE_UNDER50_NON_RESPONDERS_VS_RESPONDERS_7DY_UP","QIU_PBMC_HEPTATITIS_B_SURFACE_ANTIGEN_AGE_UNDER50_NON_RESPONDERS_VS_RESPONDERS_7DY_UP","11/6767","32/21355",0.436659458966881,0.476127827759081,0.0815272311398014
"LI_PBMC_MENOMUNE_A_C_Y_W_135_AGE_18_45YO_3DY_UP","LI_PBMC_MENOMUNE_A_C_Y_W_135_AGE_18_45YO_3DY_UP","10/6767","29/21355",0.441207401702524,0.48098455210054,0.0823588466532907
"GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_DN","GSE15659_CD45RA_NEG_CD4_TCELL_VS_RESTING_TREG_DN","64/6767","198/21355",0.450150082987869,0.490524861950862,0.0839924311677124
"GSE7460_TREG_VS_TCONV_ACT_WITH_TGFB_UP","GSE7460_TREG_VS_TCONV_ACT_WITH_TGFB_UP","64/6767","198/21355",0.450150082987869,0.490524861950862,0.0839924311677124
"GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_DN","GSE3982_BCELL_VS_EFF_MEMORY_CD4_TCELL_DN","63/6767","195/21355",0.452787611536396,0.493189310462525,0.0844486639207797
"GSE40685_NAIVE_CD4_TCELL_VS_FOXP3_KO_TREG_PRECURSOR_DN","GSE40685_NAIVE_CD4_TCELL_VS_FOXP3_KO_TREG_PRECURSOR_DN","63/6767","195/21355",0.452787611536396,0.493189310462525,0.0844486639207797
"GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_UP","GSE21927_SPLEEN_VS_TUMOR_MONOCYTE_BALBC_UP","62/6767","192/21355",0.45546514201429,0.495895048440702,0.0849119666573343
"GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_UP","GSE2770_TGFB_AND_IL4_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_UP","62/6767","192/21355",0.45546514201429,0.495895048440702,0.0849119666573343
"SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_5_TO_7DY_DN","SCHERER_PBMC_APSV_WETVAX_AGE_18_40YO_5_TO_7DY_DN","7/6767","20/21355",0.457194985643407,0.497672758257696,0.085216363398503
"GSE15659_TREG_VS_TCONV_DN","GSE15659_TREG_VS_TCONV_DN","60/6767","186/21355",0.460945457641499,0.501648771243465,0.0858971749596153
"PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_3DY_DN","PATEL_SKIN_OF_BODY_ZOSTAVAX_AGE_70_93YO_VZV_CHALLENGE_3DY_DN","14/6767","42/21355",0.466688996609539,0.507791698984954,0.0869490267117227
"GSE9946_IMMATURE_VS_LISTERIA_INF_MATURE_DC_DN","GSE9946_IMMATURE_VS_LISTERIA_INF_MATURE_DC_DN","43/6767","133/21355",0.469095734141075,0.51030210671362,0.0873788831057783
"GSE21063_WT_VS_NFATC1_KO_3H_ANTI_IGM_STIM_BCELL_UP","GSE21063_WT_VS_NFATC1_KO_3H_ANTI_IGM_STIM_BCELL_UP","64/6767","199/21355",0.469483738783145,0.510399306348852,0.0873955265713904
"GSE3982_MAST_CELL_VS_NKCELL_DN","GSE3982_MAST_CELL_VS_NKCELL_DN","64/6767","199/21355",0.469483738783145,0.510399306348852,0.0873955265713904
"GSE7460_CTRL_VS_FOXP3_OVEREXPR_TCONV_UP","GSE7460_CTRL_VS_FOXP3_OVEREXPR_TCONV_UP","64/6767","199/21355",0.469483738783145,0.510399306348852,0.0873955265713904
"HOWARD_B_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP","HOWARD_B_CELL_INACT_MONOV_INFLUENZA_A_INDONESIA_05_2005_H5N1_AGE_18_49YO_1DY_UP","5/6767","14/21355",0.471101896500457,0.512049909552225,0.0876781588836306
"ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_1DY_UP","ANDERSON_BLOOD_CN54GP140_ADJUVANTED_WITH_GLA_AF_AGE_18_45YO_1DY_UP","28/6767","86/21355",0.471430323978062,0.512298277031693,0.0877206867757757
"GSE37301_LYMPHOID_PRIMED_MPP_VS_PRO_BCELL_DN","GSE37301_LYMPHOID_PRIMED_MPP_VS_PRO_BCELL_DN","63/6767","196/21355",0.472276599902134,0.513109160351397,0.0878595340936149
"GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_DN","GSE2770_UNTREATED_VS_TGFB_AND_IL4_TREATED_ACT_CD4_TCELL_4H_DN","42/6767","130/21355",0.472448228382573,0.513186878584206,0.0878728417642877
"HARALAMBIEVA_PBMC_FLUARIX_AGE_50_74YO_CORR_WITH_28D_MEM_B_CELL_RESPONSE_AT_28DY_LEUK_MIGR_MAPK_ACT_CYTOK_SIG_DIAB_OF_THE_YNG_NEGATIVE","HARALAMBIEVA_PBMC_FLUARIX_AGE_50_74YO_CORR_WITH_28D_MEM_B_CELL_RESPONSE_AT_28DY_LEUK_MIGR_MAPK_ACT_CYTOK_SIG_DIAB_OF_THE_YNG_NEGATIVE","4/6767","11/21355",0.479887470564152,0.520826219640645,0.0891809239383445
"HARALAMBIEVA_PBMC_M_M_R_II_AGE_11_22YO_VACCINATED_VS_UNVACCINATED_LOW_ANTIBODY_RESPONDERS_TO_TREATMENT_7YR_DN","HARALAMBIEVA_PBMC_M_M_R_II_AGE_11_22YO_VACCINATED_VS_UNVACCINATED_LOW_ANTIBODY_RESPONDERS_TO_TREATMENT_7YR_DN","4/6767","11/21355",0.479887470564152,0.520826219640645,0.0891809239383445
"HOEK_B_CELL_2011_2012_TIV_ADULT_1DY_UP","HOEK_B_CELL_2011_2012_TIV_ADULT_1DY_UP","4/6767","11/21355",0.479887470564152,0.520826219640645,0.0891809239383445
"ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_3DY_DN","ZAK_PBMC_MRKAD5_HIV_1_GAG_POL_NEF_AGE_20_50YO_3DY_DN","4/6767","11/21355",0.479887470564152,0.520826219640645,0.0891809239383445
"WEINBERGER_BLOOD_TWINRIX_AGE_20_40_AND_60_84YO_CORRELATED_WITH_ANTI_HBS_CONC_PRIMARY_VACC_1DY_SIGNIFICANT","WEINBERGER_BLOOD_TWINRIX_AGE_20_40_AND_60_84YO_CORRELATED_WITH_ANTI_HBS_CONC_PRIMARY_VACC_1DY_SIGNIFICANT","11/6767","33/21355",0.484385120984147,0.52559629953137,0.0899977033474305
"GSE13229_MATURE_VS_INTMATURE_NKCELL_UP","GSE13229_MATURE_VS_INTMATURE_NKCELL_UP","64/6767","200/21355",0.488810211357543,0.529837199498969,0.0907238714303307
"GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_DN","GSE15750_WT_VS_TRAF6KO_DAY6_EFF_CD8_TCELL_DN","64/6767","200/21355",0.488810211357543,0.529837199498969,0.0907238714303307
"GSE17721_CTRL_VS_CPG_0.5H_BMDC_DN","GSE17721_CTRL_VS_CPG_0.5H_BMDC_DN","64/6767","200/21355",0.488810211357543,0.529837199498969,0.0907238714303307
"GSE17721_CTRL_VS_PAM3CSK4_0.5H_BMDC_DN","GSE17721_CTRL_VS_PAM3CSK4_0.5H_BMDC_DN","64/6767","200/21355",0.488810211357543,0.529837199498969,0.0907238714303307
"GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_UP","GSE19888_ADENOSINE_A3R_INH_VS_ACT_WITH_INHIBITOR_PRETREATMENT_IN_MAST_CELL_UP","64/6767","200/21355",0.488810211357543,0.529837199498969,0.0907238714303307
"GSE37301_LYMPHOID_PRIMED_MPP_VS_RAG2_KO_NK_CELL_DN","GSE37301_LYMPHOID_PRIMED_MPP_VS_RAG2_KO_NK_CELL_DN","62/6767","194/21355",0.494736765575998,0.536034530242633,0.0917850385928687
"GSE37336_LY6C_POS_VS_NEG_NAIVE_CD4_TCELL_UP","GSE37336_LY6C_POS_VS_NEG_NAIVE_CD4_TCELL_UP","62/6767","194/21355",0.494736765575998,0.536034530242633,0.0917850385928687
"GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_DN","GSE45365_WT_VS_IFNAR_KO_CD11B_DC_MCMV_INFECTION_DN","61/6767","191/21355",0.497769013619672,0.539205943973813,0.0923280788548059
"GSE10147_IL3_VS_IL3_AND_CPG_STIM_PDC_UP","GSE10147_IL3_VS_IL3_AND_CPG_STIM_PDC_UP","47/6767","147/21355",0.501496913495783,0.543129420256206,0.0929998945712945
"GSE40274_CTRL_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","GSE40274_CTRL_VS_FOXP3_AND_SATB1_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","52/6767","163/21355",0.506154839551832,0.548058260270801,0.0938438584307737
"GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_DN","GSE18791_CTRL_VS_NEWCASTLE_VIRUS_DC_2H_DN","57/6767","179/21355",0.510393702921461,0.552531358715864,0.0946097857922516
"GSE26023_PHD3_KO_VS_WT_NEUTROPHIL_HYPOXIA_UP","GSE26023_PHD3_KO_VS_WT_NEUTROPHIL_HYPOXIA_UP","63/6767","198/21355",0.511164724345368,0.552899059434325,0.0946727470806211
"GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_BCELL_UP","GSE29618_LAIV_VS_TIV_FLU_VACCINE_DAY7_BCELL_UP","63/6767","198/21355",0.511164724345368,0.552899059434325,0.0946727470806211
"GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_DN","GSE30153_LUPUS_VS_HEALTHY_DONOR_BCELL_DN","63/6767","198/21355",0.511164724345368,0.552899059434325,0.0946727470806211
"GSE3982_BCELL_VS_CENT_MEMORY_CD4_TCELL_DN","GSE3982_BCELL_VS_CENT_MEMORY_CD4_TCELL_DN","63/6767","198/21355",0.511164724345368,0.552899059434325,0.0946727470806211
"GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_UP","GSE15659_NONSUPPRESSIVE_TCELL_VS_ACTIVATED_TREG_UP","62/6767","195/21355",0.514292010316263,0.556164340200691,0.0952318601680221
"NAKAYA_PBMC_FLUAD_MALE_AGE_14_27YO_1D_POSTBOOST_VS_0D_PREIMM_MF59_ADJUVANTED_1DY_ATIV_UP","NAKAYA_PBMC_FLUAD_MALE_AGE_14_27YO_1D_POSTBOOST_VS_0D_PREIMM_MF59_ADJUVANTED_1DY_ATIV_UP","13/6767","40/21355",0.515386824003115,0.557230756361023,0.0954144623007387
"GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_FUSION_GFP_UP","GSE37605_TREG_VS_TCONV_C57BL6_FOXP3_FUSION_GFP_UP","43/6767","135/21355",0.516166274202662,0.557955827079285,0.0955386159514897
"SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_HIGH_VS_LOW_RESPONDERS_MEDIUM_HIGH_ADVERSE_EVENTS_SCORE_1DY_CORRELATED_WITH_TRANSITIONAL_B_CELLS_UP","SOBOLEV_PBMC_PANDEMRIX_AGE_18_64YO_HIGH_VS_LOW_RESPONDERS_MEDIUM_HIGH_ADVERSE_EVENTS_SCORE_1DY_CORRELATED_WITH_TRANSITIONAL_B_CELLS_UP","7/6767","21/21355",0.517149301458372,0.558900604674763,0.0957003899476973
"GSE13485_CTRL_VS_DAY3_YF17D_VACCINE_PBMC_UP","GSE13485_CTRL_VS_DAY3_YF17D_VACCINE_PBMC_UP","60/6767","189/21355",0.52069351966798,0.562612365719227,0.0963359537248284
"GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_DN","GSE25147_UNSTIM_VS_HELIOBACTER_PYLORI_LPS_STIM_MKN45_CELL_DN","53/6767","167/21355",0.523896200313228,0.565953607038752,0.0969080735159208
"FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_48HR_DN","FULLER_PBMC_F_TULARENSIS_VACCINE_LVS_AGE_22_54YO_48HR_DN","6/6767","18/21355",0.528407937033862,0.570707287375734,0.0977220448341315
"GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_24H_CD8_T_CELL_UP","GSE15930_STIM_VS_STIM_AND_TRICHOSTATINA_24H_CD8_T_CELL_UP","63/6767","199/21355",0.530472827951396,0.572696186335399,0.0980626034315179
"GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_UP","GSE2770_UNTREATED_VS_TGFB_AND_IL12_TREATED_ACT_CD4_TCELL_2H_UP","63/6767","199/21355",0.530472827951396,0.572696186335399,0.0980626034315179
"ERWIN_COHEN_PBMC_TC_83_AGE_18_45YO_RESPONDERS_PREVIOUSLY_IMMUNIZED_24HR_DEG_CANONICAL_PATHWAY_MEMBERS_UP","ERWIN_COHEN_PBMC_TC_83_AGE_18_45YO_RESPONDERS_PREVIOUSLY_IMMUNIZED_24HR_DEG_CANONICAL_PATHWAY_MEMBERS_UP","11/6767","34/21355",0.531164066933291,0.573321720245681,0.0981697134232387
"GSE22601_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP","GSE22601_DOUBLE_POSITIVE_VS_CD4_SINGLE_POSITIVE_THYMOCYTE_UP","62/6767","196/21355",0.533731976328771,0.575850976986028,0.0986027973281488
"GSE22611_MUTANT_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_6H_UP","GSE22611_MUTANT_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_6H_UP","62/6767","196/21355",0.533731976328771,0.575850976986028,0.0986027973281488
"GSE21927_EL4_VS_MCA203_TUMOR_MONOCYTES_DN","GSE21927_EL4_VS_MCA203_TUMOR_MONOCYTES_DN","61/6767","193/21355",0.537041191382695,0.579299429459095,0.0991932748542566
"GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_DN","GSE15659_NAIVE_VS_PTPRC_NEG_CD4_TCELL_DN","63/6767","200/21355",0.54963154945076,0.592631115464573,0.101476055618337
"GSE3691_CONVENTIONAL_VS_PLASMACYTOID_DC_SPLEEN_DN","GSE3691_CONVENTIONAL_VS_PLASMACYTOID_DC_SPLEEN_DN","63/6767","200/21355",0.54963154945076,0.592631115464573,0.101476055618337
"GSE21033_3H_VS_12H_POLYIC_STIM_DC_DN","GSE21033_3H_VS_12H_POLYIC_STIM_DC_DN","46/6767","146/21355",0.550058739012048,0.592967021638934,0.101533572736056
