"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue"
"GSE45365_NK_CELL_VS_BCELL_MCMV_INFECTION_UP","GSE45365_NK_CELL_VS_BCELL_MCMV_INFECTION_UP","100/4231","199/21355",5.49895163569952e-22,2.4944801844775e-20,4.94828810441149e-21
"GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP","GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_PPARG_KO_MACROPHAGE_UP","99/4231","197/21355",8.79107699457944e-22,3.9529000591416e-20,7.84134845499883e-21
"GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_DN","GSE39110_DAY3_VS_DAY6_POST_IMMUNIZATION_CD8_TCELL_DN","100/4231","200/21355",8.878193902359e-22,3.95735842986889e-20,7.85019250313848e-21
"GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP","GSE25088_IL4_VS_IL4_AND_ROSIGLITAZONE_STIM_STAT6_KO_MACROPHAGE_DAY10_UP","99/4231","198/21355",1.41933492522247e-21,6.21838532195758e-20,1.23353804567243e-20
"GSE9988_ANTI_TREM1_VS_LPS_MONOCYTE_UP","GSE9988_ANTI_TREM1_VS_LPS_MONOCYTE_UP","99/4231","198/21355",1.41933492522247e-21,6.21838532195758e-20,1.23353804567243e-20
"GSE3982_NEUTROPHIL_VS_EFF_MEMORY_CD4_TCELL_UP","GSE3982_NEUTROPHIL_VS_EFF_MEMORY_CD4_TCELL_UP","99/4231","199/21355",2.28008028925846e-21,9.90482335825328e-20,1.96481495042254e-20
"GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_DN","GSE9509_LPS_VS_LPS_AND_IL10_STIM_IL10_KO_MACROPHAGE_20MIN_DN","98/4231","197/21355",3.64468419177021e-21,1.49464796459978e-19,2.96492583486331e-20
"GSE9988_ANTI_TREM1_AND_LPS_VS_CTRL_TREATED_MONOCYTES_DN","GSE9988_ANTI_TREM1_AND_LPS_VS_CTRL_TREATED_MONOCYTES_DN","98/4231","197/21355",3.64468419177021e-21,1.49464796459978e-19,2.96492583486331e-20
"GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_DN","GSE17301_ACD3_ACD28_VS_ACD3_ACD28_AND_IFNA5_STIM_CD8_TCELL_DN","99/4231","200/21355",3.64477166552814e-21,1.49464796459978e-19,2.96492583486331e-20
"GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN","GSE22886_UNSTIM_VS_IL15_STIM_NKCELL_DN","99/4231","200/21355",3.64477166552814e-21,1.49464796459978e-19,2.96492583486331e-20
"GSE22935_WT_VS_MYD88_KO_MACROPHAGE_UP","GSE22935_WT_VS_MYD88_KO_MACROPHAGE_UP","99/4231","200/21355",3.64477166552814e-21,1.49464796459978e-19,2.96492583486331e-20
"GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_UP","GSE36888_UNTREATED_VS_IL2_TREATED_STAT5_AB_KNOCKIN_TCELL_2H_UP","99/4231","200/21355",3.64477166552814e-21,1.49464796459978e-19,2.96492583486331e-20
"GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_UP","GSE42021_CD24INT_TREG_VS_CD24INT_TCONV_THYMUS_UP","99/4231","200/21355",3.64477166552814e-21,1.49464796459978e-19,2.96492583486331e-20
"GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_UP","GSE13547_CTRL_VS_ANTI_IGM_STIM_ZFX_KO_BCELL_2H_UP","87/4231","165/21355",4.24977047541595e-21,1.72891456007795e-19,3.42963933103743e-20
"GSE22140_HEALTHY_VS_ARTHRITIC_MOUSE_CD4_TCELL_DN","GSE22140_HEALTHY_VS_ARTHRITIC_MOUSE_CD4_TCELL_DN","98/4231","199/21355",9.26566237402985e-21,3.7285628393733e-19,7.3963318127084e-20
"GSE9988_LOW_LPS_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP","GSE9988_LOW_LPS_VS_ANTI_TREM1_AND_LPS_MONOCYTE_UP","97/4231","196/21355",9.31049636051079e-21,3.7285628393733e-19,7.3963318127084e-20
"GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_DN","GOLDRATH_NAIVE_VS_MEMORY_CD8_TCELL_DN","98/4231","200/21355",1.46661259959241e-20,5.36989727536476e-19,1.06522388812501e-19
"GSE10239_NAIVE_VS_DAY4.5_EFF_CD8_TCELL_DN","GSE10239_NAIVE_VS_DAY4.5_EFF_CD8_TCELL_DN","98/4231","200/21355",1.46661259959241e-20,5.36989727536476e-19,1.06522388812501e-19
"GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_UP","GSE19198_CTRL_VS_IL21_TREATED_TCELL_6H_UP","98/4231","200/21355",1.46661259959241e-20,5.36989727536476e-19,1.06522388812501e-19
"GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP","GSE24634_TEFF_VS_TCONV_DAY5_IN_CULTURE_UP","98/4231","200/21355",1.46661259959241e-20,5.36989727536476e-19,1.06522388812501e-19
"GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_DN","GSE24634_TEFF_VS_TCONV_DAY7_IN_CULTURE_DN","98/4231","200/21355",1.46661259959241e-20,5.36989727536476e-19,1.06522388812501e-19
"GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_UP","GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_UP","98/4231","200/21355",1.46661259959241e-20,5.36989727536476e-19,1.06522388812501e-19
"GSE32986_CURDLAN_LOWDOSE_VS_CURDLAN_HIGHDOSE_STIM_DC_UP","GSE32986_CURDLAN_LOWDOSE_VS_CURDLAN_HIGHDOSE_STIM_DC_UP","98/4231","200/21355",1.46661259959241e-20,5.36989727536476e-19,1.06522388812501e-19
"GSE33162_HDAC3_KO_VS_HDAC3_KO_MACROPHAGE_DN","GSE33162_HDAC3_KO_VS_HDAC3_KO_MACROPHAGE_DN","98/4231","200/21355",1.46661259959241e-20,5.36989727536476e-19,1.06522388812501e-19
"GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_UP","GSE35543_IN_VITRO_ITREG_VS_CONVERTED_EX_ITREG_UP","98/4231","200/21355",1.46661259959241e-20,5.36989727536476e-19,1.06522388812501e-19
"GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_DN","GSE41087_WT_VS_FOXP3_MUT_ANTI_CD3_CD28_STIM_CD4_TCELL_DN","98/4231","200/21355",1.46661259959241e-20,5.36989727536476e-19,1.06522388812501e-19
"GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_UP","GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_UP","98/4231","200/21355",1.46661259959241e-20,5.36989727536476e-19,1.06522388812501e-19
"GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_UP","GSE5679_CTRL_VS_PPARG_LIGAND_ROSIGLITAZONE_TREATED_DC_UP","98/4231","200/21355",1.46661259959241e-20,5.36989727536476e-19,1.06522388812501e-19
"GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_UP","GSE22886_DAY0_VS_DAY7_MONOCYTE_IN_CULTURE_UP","97/4231","199/21355",3.69028680791066e-20,1.33214156178522e-18,2.64256268083151e-19
"GSE23568_ID3_KO_VS_WT_CD8_TCELL_UP","GSE23568_ID3_KO_VS_WT_CD8_TCELL_UP","97/4231","199/21355",3.69028680791066e-20,1.33214156178522e-18,2.64256268083151e-19
"GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN","GSE15330_HSC_VS_LYMPHOID_PRIMED_MULTIPOTENT_PROGENITOR_DN","91/4231","181/21355",3.74283769271085e-20,1.34166335754097e-18,2.66145102035972e-19
"GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_DN","GSE14769_UNSTIM_VS_60MIN_LPS_BMDM_DN","97/4231","200/21355",5.78442659632695e-20,1.96364044587894e-18,3.89526391917172e-19
"GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_DN","GSE22140_GERMFREE_VS_SPF_MOUSE_CD4_TCELL_DN","97/4231","200/21355",5.78442659632695e-20,1.96364044587894e-18,3.89526391917172e-19
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_UP","GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN2_THYMOCYTE_UP","97/4231","200/21355",5.78442659632695e-20,1.96364044587894e-18,3.89526391917172e-19
"GSE24574_BCL6_HIGH_VS_LOW_TFH_CD4_TCELL_DN","GSE24574_BCL6_HIGH_VS_LOW_TFH_CD4_TCELL_DN","97/4231","200/21355",5.78442659632695e-20,1.96364044587894e-18,3.89526391917172e-19
"GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN","GSE25085_FETAL_LIVER_VS_ADULT_BM_SP4_THYMIC_IMPLANT_DN","97/4231","200/21355",5.78442659632695e-20,1.96364044587894e-18,3.89526391917172e-19
"GSE39556_CD8A_DC_VS_NK_CELL_UP","GSE39556_CD8A_DC_VS_NK_CELL_UP","97/4231","200/21355",5.78442659632695e-20,1.96364044587894e-18,3.89526391917172e-19
"GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_DN","GSE43863_DAY6_EFF_VS_DAY150_MEM_LY6C_INT_CXCR5POS_CD4_TCELL_DN","97/4231","200/21355",5.78442659632695e-20,1.96364044587894e-18,3.89526391917172e-19
"GSE7460_CTRL_VS_TGFB_TREATED_ACT_TREG_UP","GSE7460_CTRL_VS_TGFB_TREATED_ACT_TREG_UP","97/4231","200/21355",5.78442659632695e-20,1.96364044587894e-18,3.89526391917172e-19
"GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","GSE40274_CTRL_VS_EOS_TRANSDUCED_ACTIVATED_CD4_TCELL_UP","89/4231","176/21355",5.88502149506413e-20,1.98464606471702e-18,3.93693266221049e-19
"GSE14415_INDUCED_TREG_VS_TCONV_UP","GSE14415_INDUCED_TREG_VS_TCONV_UP","90/4231","179/21355",5.98047959218998e-20,2.00365610389319e-18,3.97464278366393e-19
"GSE37532_WT_VS_PPARG_KO_LN_TCONV_DN","GSE37532_WT_VS_PPARG_KO_LN_TCONV_DN","92/4231","185/21355",6.07262649901932e-20,2.02131710610215e-18,4.00967682710367e-19
"GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_UP","GSE45382_UNTREATED_VS_TGFB_TREATED_MACROPHAGES_UP","96/4231","198/21355",9.23587812661369e-20,3.03481482545011e-18,6.02014728091014e-19
"GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_UP","GSE9988_LPS_VS_LPS_AND_ANTI_TREM1_MONOCYTE_UP","96/4231","198/21355",9.23587812661369e-20,3.03481482545011e-18,6.02014728091014e-19
"GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_UP","GSE26030_TH1_VS_TH17_RESTIMULATED_DAY15_POST_POLARIZATION_UP","96/4231","199/21355",1.44045845984145e-19,4.67328485135902e-18,9.27037223322343e-19
"GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_UP","GSE37532_WT_VS_PPARG_KO_VISCERAL_ADIPOSE_TISSUE_TREG_UP","96/4231","199/21355",1.44045845984145e-19,4.67328485135902e-18,9.27037223322343e-19
"GSE12392_CD8A_POS_VS_NEG_SPLEEN_DC_DN","GSE12392_CD8A_POS_VS_NEG_SPLEEN_DC_DN","96/4231","200/21355",2.2361653523419e-19,6.70326526087988e-18,1.3297234412818e-18
"GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN","GSE12845_NAIVE_VS_PRE_GC_TONSIL_BCELL_DN","96/4231","200/21355",2.2361653523419e-19,6.70326526087988e-18,1.3297234412818e-18
"GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN","GSE21546_SAP1A_KO_VS_SAP1A_KO_AND_ELK1_KO_ANTI_CD3_STIM_DP_THYMOCYTES_DN","96/4231","200/21355",2.2361653523419e-19,6.70326526087988e-18,1.3297234412818e-18
"GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_DN","GSE22196_HEALTHY_VS_OBESE_MOUSE_SKIN_GAMMADELTA_TCELL_DN","96/4231","200/21355",2.2361653523419e-19,6.70326526087988e-18,1.3297234412818e-18
"GSE26030_UNSTIM_VS_RESTIM_TH1_DAY5_POST_POLARIZATION_DN","GSE26030_UNSTIM_VS_RESTIM_TH1_DAY5_POST_POLARIZATION_DN","96/4231","200/21355",2.2361653523419e-19,6.70326526087988e-18,1.3297234412818e-18
"GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_LPS_STIM_DN","GSE26343_WT_VS_NFAT5_KO_MACROPHAGE_LPS_STIM_DN","96/4231","200/21355",2.2361653523419e-19,6.70326526087988e-18,1.3297234412818e-18
"GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_UP","GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_UP","96/4231","200/21355",2.2361653523419e-19,6.70326526087988e-18,1.3297234412818e-18
"GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_UP","GSE45739_NRAS_KO_VS_WT_UNSTIM_CD4_TCELL_UP","96/4231","200/21355",2.2361653523419e-19,6.70326526087988e-18,1.3297234412818e-18
"GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN","GSE46606_IRF4MID_VS_WT_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN","96/4231","200/21355",2.2361653523419e-19,6.70326526087988e-18,1.3297234412818e-18
"GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP","GSE7764_IL15_TREATED_VS_CTRL_NK_CELL_24H_UP","96/4231","200/21355",2.2361653523419e-19,6.70326526087988e-18,1.3297234412818e-18
"GSE9650_NAIVE_VS_MEMORY_CD8_TCELL_DN","GSE9650_NAIVE_VS_MEMORY_CD8_TCELL_DN","96/4231","200/21355",2.2361653523419e-19,6.70326526087988e-18,1.3297234412818e-18
"GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_DN","GSE9988_LPS_VS_CTRL_TREATED_MONOCYTE_DN","96/4231","200/21355",2.2361653523419e-19,6.70326526087988e-18,1.3297234412818e-18
"KAECH_NAIVE_VS_MEMORY_CD8_TCELL_DN","KAECH_NAIVE_VS_MEMORY_CD8_TCELL_DN","96/4231","200/21355",2.2361653523419e-19,6.70326526087988e-18,1.3297234412818e-18
"GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_DN","GSE24634_TREG_VS_TCONV_POST_DAY5_IL4_CONVERSION_DN","95/4231","198/21355",3.56755113045369e-19,1.06321320318056e-17,2.10909081518866e-18
"GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_UP","GSE14699_DELETIONAL_TOLERANCE_VS_ACTIVATED_CD8_TCELL_UP","89/4231","180/21355",3.95504420432572e-19,1.17188188389443e-17,2.32465634400891e-18
"GSE23568_CTRL_VS_ID3_TRANSDUCED_CD8_TCELL_DN","GSE23568_CTRL_VS_ID3_TRANSDUCED_CD8_TCELL_DN","95/4231","199/21355",5.51056847380151e-19,1.61412422838323e-17,3.20193031319835e-18
"GSE3982_MEMORY_CD4_TCELL_VS_TH2_DN","GSE3982_MEMORY_CD4_TCELL_VS_TH2_DN","95/4231","199/21355",5.51056847380151e-19,1.61412422838323e-17,3.20193031319835e-18
"GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_DN","GSE30962_ACUTE_VS_CHRONIC_LCMV_PRIMARY_INF_CD8_TCELL_DN","95/4231","200/21355",8.47312367893166e-19,2.44006921225863e-17,4.8403533257528e-18
"GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_DN","GSE32164_ALTERNATIVELY_ACT_M2_VS_CMYC_INHIBITED_MACROPHAGE_DN","95/4231","200/21355",8.47312367893166e-19,2.44006921225863e-17,4.8403533257528e-18
"GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP","GSE32986_UNSTIM_VS_GMCSF_AND_CURDLAN_HIGHDOSE_STIM_DC_UP","95/4231","200/21355",8.47312367893166e-19,2.44006921225863e-17,4.8403533257528e-18
"GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP","GSE20727_CTRL_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_UP","94/4231","197/21355",8.78686472207916e-19,2.51628316007697e-17,4.99153856014611e-18
"GSE12845_IGD_NEG_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN","GSE12845_IGD_NEG_BLOOD_VS_PRE_GC_TONSIL_BCELL_DN","94/4231","198/21355",1.35043212375865e-18,3.7826858286267e-17,7.50369532097129e-18
"GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_DN","GSE25088_WT_VS_STAT6_KO_MACROPHAGE_IL4_STIM_DN","94/4231","198/21355",1.35043212375865e-18,3.7826858286267e-17,7.50369532097129e-18
"GSE36826_NORMAL_VS_STAPH_AUREUS_INF_SKIN_UP","GSE36826_NORMAL_VS_STAPH_AUREUS_INF_SKIN_UP","94/4231","198/21355",1.35043212375865e-18,3.7826858286267e-17,7.50369532097129e-18
"GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_2H_DN","GSE36888_STAT5_AB_KNOCKIN_VS_WT_TCELL_IL2_TREATED_2H_DN","94/4231","198/21355",1.35043212375865e-18,3.7826858286267e-17,7.50369532097129e-18
"GSE22611_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_2H_DN","GSE22611_NOD2_TRANSDUCED_VS_CTRL_HEK293T_STIMULATED_WITH_MDP_2H_DN","89/4231","183/21355",1.55951196448612e-18,4.34459691845427e-17,8.61835559321278e-18
"GSE37301_HEMATOPOIETIC_STEM_CELL_VS_CD4_TCELL_UP","GSE37301_HEMATOPOIETIC_STEM_CELL_VS_CD4_TCELL_UP","86/4231","174/21355",1.61186848097445e-18,4.4661826126892e-17,8.85954453838586e-18
"GSE21670_STAT3_KO_VS_WT_CD4_TCELL_DN","GSE21670_STAT3_KO_VS_WT_CD4_TCELL_DN","94/4231","199/21355",2.06606332356415e-18,5.66344416929939e-17,1.12345464146523e-17
"GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_DN","GSE36826_NORMAL_VS_STAPH_AUREUS_INF_IL1R_KO_SKIN_DN","94/4231","199/21355",2.06606332356415e-18,5.66344416929939e-17,1.12345464146523e-17
"GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_DN","GSE6269_E_COLI_VS_STREP_PNEUMO_INF_PBMC_DN","84/4231","169/21355",2.57653134901966e-18,7.02515941227381e-17,1.39357742617749e-17
"GSE15930_STIM_VS_STIM_AND_IFNAB_48H_CD8_T_CELL_UP","GSE15930_STIM_VS_STIM_AND_IFNAB_48H_CD8_T_CELL_UP","94/4231","200/21355",3.14684247293282e-18,8.18817995748915e-17,1.62428524117184e-17
"GSE24210_RESTING_TREG_VS_TCONV_UP","GSE24210_RESTING_TREG_VS_TCONV_UP","94/4231","200/21355",3.14684247293282e-18,8.18817995748915e-17,1.62428524117184e-17
"GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_UP","GSE24634_TREG_VS_TCONV_POST_DAY7_IL4_CONVERSION_UP","94/4231","200/21355",3.14684247293282e-18,8.18817995748915e-17,1.62428524117184e-17
"GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_2H_UP","GSE2770_UNTREATED_VS_IL12_TREATED_ACT_CD4_TCELL_2H_UP","94/4231","200/21355",3.14684247293282e-18,8.18817995748915e-17,1.62428524117184e-17
"GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_UP","GSE30971_WBP7_HET_VS_KO_MACROPHAGE_2H_LPS_STIM_UP","94/4231","200/21355",3.14684247293282e-18,8.18817995748915e-17,1.62428524117184e-17
"GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_DN","GSE36888_UNTREATED_VS_IL2_TREATED_TCELL_17H_DN","94/4231","200/21355",3.14684247293282e-18,8.18817995748915e-17,1.62428524117184e-17
"GSE3982_EOSINOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP","GSE3982_EOSINOPHIL_VS_EFF_MEMORY_CD4_TCELL_UP","94/4231","200/21355",3.14684247293282e-18,8.18817995748915e-17,1.62428524117184e-17
"GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_DN","GSE43863_NAIVE_VS_MEMORY_TFH_CD4_TCELL_D150_LCMV_DN","94/4231","200/21355",3.14684247293282e-18,8.18817995748915e-17,1.62428524117184e-17
"GSE43863_TH1_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_UP","GSE43863_TH1_VS_LY6C_INT_CXCR5POS_EFFECTOR_CD4_TCELL_UP","94/4231","200/21355",3.14684247293282e-18,8.18817995748915e-17,1.62428524117184e-17
"QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_28D_PEAK_T_CELL_RESPONSE_14DY_NEGATIVE","QI_PBMC_ZOSTAVAX_AGE_50_75YO_CORRELATED_WITH_28D_PEAK_T_CELL_RESPONSE_14DY_NEGATIVE","32/4231","37/21355",4.37186311342971e-18,1.13182678381014e-16,2.24519923847587e-17
"KANNAN_BLOOD_2012_2013_TIV_AGE_65PLS_REVACCINATED_IN_6_9_MO_VS_REVACCINATED_IN_12_13_MOS_DN","KANNAN_BLOOD_2012_2013_TIV_AGE_65PLS_REVACCINATED_IN_6_9_MO_VS_REVACCINATED_IN_12_13_MOS_DN","137/4231","343/21355",4.74597931262527e-18,1.22250703299081e-16,2.4250812039122e-17
"GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_DN","GSE11057_NAIVE_VS_MEMORY_CD4_TCELL_DN","93/4231","198/21355",5.00935172121769e-18,1.27750929964984e-16,2.53418893045105e-17
"GSE7400_CTRL_VS_CSF3_IN_VIVO_TREATED_PBMC_DN","GSE7400_CTRL_VS_CSF3_IN_VIVO_TREATED_PBMC_DN","93/4231","198/21355",5.00935172121769e-18,1.27750929964984e-16,2.53418893045105e-17
"GSE13547_2H_VS_12_H_ANTI_IGM_STIM_ZFX_KO_BCELL_DN","GSE13547_2H_VS_12_H_ANTI_IGM_STIM_ZFX_KO_BCELL_DN","85/4231","174/21355",6.44831431124121e-18,1.63633956234764e-16,3.24599876219854e-17
"GSE20727_DNFB_ALLERGEN_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN","GSE20727_DNFB_ALLERGEN_VS_ROS_INH_AND_DNFB_ALLERGEN_TREATED_DC_DN","93/4231","199/21355",7.59167078708358e-18,1.87994707510099e-16,3.72924179014632e-17
"GSE25123_WT_VS_PPARG_KO_MACROPHAGE_UP","GSE25123_WT_VS_PPARG_KO_MACROPHAGE_UP","93/4231","199/21355",7.59167078708358e-18,1.87994707510099e-16,3.72924179014632e-17
"GSE28726_NAIVE_VS_ACTIVATED_CD4_TCELL_DN","GSE28726_NAIVE_VS_ACTIVATED_CD4_TCELL_DN","93/4231","199/21355",7.59167078708358e-18,1.87994707510099e-16,3.72924179014632e-17
"GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN","GSE46606_UNSTIM_VS_CD40L_IL2_IL5_DAY3_STIMULATED_BCELL_DN","93/4231","199/21355",7.59167078708358e-18,1.87994707510099e-16,3.72924179014632e-17
"GSE9650_NAIVE_VS_EFF_CD8_TCELL_DN","GSE9650_NAIVE_VS_EFF_CD8_TCELL_DN","93/4231","199/21355",7.59167078708358e-18,1.87994707510099e-16,3.72924179014632e-17
"GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN","GSE13547_2H_VS_12_H_ANTI_IGM_STIM_BCELL_DN","88/4231","184/21355",9.36188861330787e-18,2.30716543422193e-16,4.57671275326691e-17
"GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_UP","GSE13547_WT_VS_ZFX_KO_BCELL_ANTI_IGM_STIM_2H_UP","87/4231","181/21355",9.65068015945672e-18,2.36695629174044e-16,4.69531958400161e-17
"GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_UP","GSE17186_BLOOD_VS_CORD_BLOOD_CD21HIGH_TRANSITIONAL_BCELL_UP","93/4231","200/21355",1.14549327797566e-17,2.60968824129033e-16,5.17682576151809e-17
"GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_DN","GSE17301_CTRL_VS_48H_ACD3_ACD28_STIM_CD8_TCELL_DN","93/4231","200/21355",1.14549327797566e-17,2.60968824129033e-16,5.17682576151809e-17
"GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_DN","GSE17812_WT_VS_THPOK_KO_MEMORY_CD8_TCELL_DN","93/4231","200/21355",1.14549327797566e-17,2.60968824129033e-16,5.17682576151809e-17
"GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN","GSE17974_CTRL_VS_ACT_IL4_AND_ANTI_IL12_24H_CD4_TCELL_DN","93/4231","200/21355",1.14549327797566e-17,2.60968824129033e-16,5.17682576151809e-17
"GSE18893_TCONV_VS_TREG_24H_CULTURE_DN","GSE18893_TCONV_VS_TREG_24H_CULTURE_DN","93/4231","200/21355",1.14549327797566e-17,2.60968824129033e-16,5.17682576151809e-17
"GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_DN","GSE22140_HEALTHY_VS_ARTHRITIC_GERMFREE_MOUSE_CD4_TCELL_DN","93/4231","200/21355",1.14549327797566e-17,2.60968824129033e-16,5.17682576151809e-17
"GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_UP","GSE23502_WT_VS_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_COLON_TUMOR_UP","93/4231","200/21355",1.14549327797566e-17,2.60968824129033e-16,5.17682576151809e-17
"GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_UP","GSE24142_EARLY_THYMIC_PROGENITOR_VS_DN3_THYMOCYTE_UP","93/4231","200/21355",1.14549327797566e-17,2.60968824129033e-16,5.17682576151809e-17
"GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY5_UP","GSE24634_IL4_VS_CTRL_TREATED_NAIVE_CD4_TCELL_DAY5_UP","93/4231","200/21355",1.14549327797566e-17,2.60968824129033e-16,5.17682576151809e-17
"GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_DN","GSE24634_NAIVE_CD4_TCELL_VS_DAY7_IL4_CONV_TREG_DN","93/4231","200/21355",1.14549327797566e-17,2.60968824129033e-16,5.17682576151809e-17
"GSE40274_CTRL_VS_FOXP3_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","GSE40274_CTRL_VS_FOXP3_TRANSDUCED_ACTIVATED_CD4_TCELL_DN","93/4231","200/21355",1.14549327797566e-17,2.60968824129033e-16,5.17682576151809e-17
