"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id"
255.159370318958,-1.69789088268673,0.181099890421159,5.18373789835901e-22,6.40789754050995e-20,"FANCD2"
394.99933201338,1.27066994897907,0.135269041791377,5.57998228739317e-22,6.84981575654507e-20,"MMD"
295.596754060702,-1.46599815534654,0.155923891423849,6.26402381561294e-22,7.63649303369586e-20,"LINC01572"
1619.55736529068,0.862896061857195,0.0915361412465944,6.32386684295752e-22,7.65664343718905e-20,"FOSL2"
274.425949317894,-1.31648491302475,0.141598266595429,1.02859388130347e-21,1.23690163536064e-19,"ZNF367"
327.315176200361,-1.7398553703546,0.186551224297432,1.03903236085696e-21,1.24101182722084e-19,"SMC4"
103.998248805297,2.40892345811827,0.258370399626165,1.08577053698735e-21,1.28813193169969e-19,"USH1C"
917.932395329383,0.784052920635213,0.0836402666773729,1.26197737877797e-21,1.48719827497721e-19,"TRAM1"
527.447087751731,1.16911613271035,0.127339635760718,1.97049619660283e-21,2.30678551439392e-19,"ADAMTS7"
2717.96594245103,-0.687370021878207,0.0739532486901657,2.11276091873255e-21,2.45705755002864e-19,"PTPRJ"
805.266299653393,-0.940166714853371,0.101727796761742,2.56817603323452e-21,2.96716651892069e-19,"TRAF2"
927.334962437845,0.910926833587763,0.0987867155317521,2.88241159574125e-21,3.30859673882584e-19,"COL4A5"
309.247115018333,-1.32031422947876,0.143516445910754,3.28179053290288e-21,3.74272330645963e-19,"C19orf48"
816.968866931699,-1.03147660745216,0.112185826784001,3.98890602484664e-21,4.51999306418039e-19,"NPM1"
518.751067207361,-1.01060782320056,0.109880753764417,4.86189614450233e-21,5.47412344881323e-19,"CSE1L"
190.551540178839,-1.59537484972184,0.175876783960836,9.51594491079695e-21,1.06464150751998e-18,"MCM6"
501.793324173042,1.22266074373615,0.134696437746503,1.29551900366132e-20,1.44030751117743e-18,"HGD"
344.155760516731,-1.45707608448821,0.161583361375551,1.49882285164759e-20,1.65591822178591e-18,"TPX2"
163.648431266791,-2.03384382489122,0.225374835560236,1.66440122132982e-20,1.82742983785386e-18,"CKAP2L"
244.978518239763,-1.60176970559554,0.178249971877495,2.12736650912014e-20,2.32132455442696e-18,"WDHD1"
118.483236302031,-2.16242593173831,0.240056648347159,2.41111673811783e-20,2.61480433004349e-18,"CDCA3"
160.677839361415,-1.88632094863768,0.210399225078078,2.52474252642922e-20,2.72133375851764e-18,"BUB1B"
232.997602401584,-1.37866726742745,0.154548542667387,3.69453398077321e-20,3.95807740473503e-18,"KIF18A"
274.805418882813,-1.32863169668073,0.148601918897777,4.2485393982946e-20,4.52418258696709e-18,"TEDC1"
101.105171022919,1.9518585657097,0.219077717371086,4.3184883019003e-20,4.57113279716716e-18,"GRIP2"
6759.66693297411,0.752101514155684,0.0838044688332452,4.74593190993589e-20,4.99368085547243e-18,"PAPPA"
444.223853086213,-1.02913090943545,0.115116400658787,5.224362210114e-20,5.46455921823581e-18,"LIG1"
794.409272491756,-0.834924159744105,0.0935936739179939,5.5438604116145e-20,5.73092517521108e-18,"SNX5"
755.884819548685,-0.739128642860032,0.0825634262402428,5.54020380535837e-20,5.73092517521108e-18,"SFMBT2"
832.339665042988,-0.927155672546931,0.104364150866461,7.40280874277492e-20,7.60810756662978e-18,"HNRNPF"
142.861584394097,-2.302983622603,0.259758525361011,7.47887343545724e-20,7.64185235367501e-18,"KNL1"
483.071251215437,1.07422637149904,0.120992389185544,7.66419759620473e-20,7.7862080981673e-18,"NAV3"
154.220647185936,-1.79273929675072,0.202743028898459,7.73912927620453e-20,7.81740504088385e-18,"PKMYT1"
196.688732066622,-1.56146387205597,0.177515616944671,8.92272138517966e-20,8.96175829123982e-18,"TRIP13"
268.859614570333,-1.32154445160918,0.149959372247036,9.58305239288883e-20,9.57059983893197e-18,"C21orf58"
231.890537545599,-1.48433749346386,0.168362226797239,9.83670859777979e-20,9.76873583612098e-18,"EMC3-AS1"
731.201140460708,-1.05943473989956,0.120665968160692,9.9328724316945e-20,9.80912770810411e-18,"ANP32B"
137.351048227497,-1.93996953694193,0.220252580696353,1.08379230302925e-19,1.06434425225823e-17,"CDK1"
923.752429950472,0.790106643673429,0.0885715935331731,1.1130025971284e-19,1.08699154195794e-17,"IRS1"
148.092767524072,-1.84076953087135,0.210237296118644,1.62416180596131e-19,1.57748946395484e-17,"BUB1"
846.854931749061,-0.999929961416655,0.113922268137861,1.93097435326007e-19,1.86523681106986e-17,"MIR23AHG"
457.865368287671,1.16807384651038,0.133608191915744,2.04238627283783e-19,1.96213381222578e-17,"THBD"
1976.87885231362,-0.586623082147477,0.0665324460660363,2.25540733538113e-19,2.14348577782431e-17,"SLC6A6"
631.523132545179,0.838577931863876,0.0953458895973845,2.24742403534376e-19,2.14348577782431e-17,"SRGAP3"
785.284412835495,0.810540600636154,0.0924613491977662,3.03445961833292e-19,2.86845682744765e-17,"LGSN"
172.402966026907,1.42578791547506,0.164782406828064,4.12116803776054e-19,3.8749940108241e-17,"GACAT2"
1732.1826483522,-0.742387082807838,0.0849928556289553,4.5781660241269e-19,4.28191750309478e-17,"PLEKHA7"
113.630529536325,2.09534935065479,0.242744926599095,4.77221226265643e-19,4.43991558773567e-17,"EHF"
422.424586091262,1.15379561012547,0.133767519838774,5.28296271476246e-19,4.88936816276733e-17,"LOC107987243"
238.695140536463,-1.40612826270444,0.163307799207689,6.36422819662841e-19,5.8593990537396e-17,"DBF4B"
155.772910784778,-1.6816980653109,0.196078617060814,7.77694911143224e-19,7.12296007475584e-17,"RFC5"
260.751017604526,-1.28541564821198,0.149734594218981,9.79310456162107e-19,8.92333553277194e-17,"NCAPD3"
78.046813155805,2.64801632808104,0.308765546772235,9.86184158355066e-19,8.93988582935513e-17,"ZNF467"
648.13145774843,-0.852323701735077,0.099245398636458,1.09937926504857e-18,9.91516697360383e-17,"SPATA5"
957.621862187279,-0.783093513999346,0.0905432201688814,1.16215441303264e-18,1.04281236341005e-16,"TBCD"
287.064949560203,1.121209791306,0.131059104100847,1.20891082696388e-18,1.07928872162831e-16,"IGDCC4"
455.560135195397,1.26719095764786,0.148639631231678,1.25315723439929e-18,1.11151623453833e-16,"LOC101928055"
926.181656672514,-0.958902732897749,0.111745058664561,1.25758469710735e-18,1.11151623453833e-16,"GAPDH"
2293.48385835648,-0.599668431581392,0.0696215122752366,1.39296807100612e-18,1.22504958165051e-16,"TACC2"
159.220917925828,-1.668281154254,0.19590188296636,1.47671258294029e-18,1.29226971923938e-16,"TYMS"
1695.20910320511,-0.625263760035512,0.072936426005196,1.99115946451887e-18,1.73387812090148e-16,"PRKDC"
415.376316839131,0.928107195109083,0.108945645034359,2.34739528021689e-18,2.03406403766637e-16,"MIR99AHG"
266.322325088714,1.20473228794056,0.141792536547848,2.90371109317736e-18,2.50384882898031e-16,"IQCN"
2426.23647057549,-0.61958216628505,0.073086069338965,3.27173994455573e-18,2.80750228154911e-16,"NRP1"
301.660863485064,1.28305645988455,0.152962132782922,3.52504361356447e-18,3.01025101241445e-16,"TTLL6"
1171.58628313353,-0.688819432921738,0.0810376761479897,4.03676624683525e-18,3.43066908390898e-16,"NRIP1"
341.433633793473,-1.33047286136287,0.158581253247841,4.19358534032409e-18,3.54689033784254e-16,"CENPP"
65.7187844300189,2.83344014854823,0.337959611019705,4.35202994070955e-18,3.66337301247251e-16,"ABCA12"
72.6759071733004,2.39608485993071,0.285649948446547,4.42855458844319e-18,3.71012130141755e-16,"LOC102723769"
362.419849710168,-0.927553110723908,0.109932413506135,5.29496912056792e-18,4.41505514831505e-16,"GABRA5"
507.548526512525,-0.997067185437569,0.119028722426734,5.59031829817572e-18,4.63943927496959e-16,"DLEU2"
1714.95587230365,-0.691737969207663,0.0822183214610091,5.73667596999023e-18,4.73865519259427e-16,"TGFBI"
317.00303552083,1.15179307326639,0.137399887953611,7.07568486684818e-18,5.81752936703606e-16,"DNAH5"
204.32069734138,-1.43662497103538,0.173000240146422,7.46710358905387e-18,6.11092546961598e-16,"AURKA"
364.603942512311,-1.44795674323164,0.174467132649485,7.85780891937238e-18,6.40103632570256e-16,"HELLS"
542.425534879008,-1.11195856950882,0.133330834480523,7.9714838847865e-18,6.46384957024637e-16,"ATOH8"
946.105446130088,-0.78475613297786,0.0938517375152897,8.34871282434754e-18,6.73882176237404e-16,"TUBA1C"
121.905120398743,-1.90627027959088,0.23007012079923,1.07456426974969e-17,8.63412390743872e-16,"POLE2"
495.046272396444,1.02548753939128,0.123697618047098,1.15958103764712e-17,9.27507420927063e-16,"CACNA1H"
297.645869105635,-1.13055983871541,0.136483625019544,1.22697026199531e-17,9.76988888346442e-16,"SIM2"
342.754562024696,-1.17539054253365,0.141840581246632,1.35400928196285e-17,1.0733104070519e-15,"FAM83D"
127.541904980764,-1.88088483517006,0.228544952210975,1.48198086992471e-17,1.1695078498955e-15,"ASF1B"
425.97769139237,0.90447309785395,0.108424180888854,1.56908688569022e-17,1.23274439459316e-15,"C5"
217.655771008667,-1.34425320077481,0.163090886554789,1.57657202238507e-17,1.23314440883632e-15,"VRK1"
365.043802650774,-1.11060525613017,0.134677893947565,1.82937382358187e-17,1.42457449689236e-15,"TACC3"
534.225378192644,-1.9367984492807,0.237921295690993,1.8652391840208e-17,1.44613302876911e-15,"TOP2A"
312.283544059684,-1.15496599780197,0.140449286736812,2.15369553870503e-17,1.66248366976807e-15,"NUP85"
154.420303215948,1.49765521575531,0.183338923742535,2.19517459062599e-17,1.68713483645633e-15,"FBN1"
583.174761895887,-0.80157947452147,0.0971664282674768,2.33912488009056e-17,1.78998746776454e-15,"HNRNPA1"
179.632092750354,1.3854264224256,0.169492660581162,2.64698989800826e-17,2.01684657013327e-15,"RBKS"
169.434399354625,1.57150011168881,0.193606929170815,3.69768566888404e-17,2.80532144072374e-15,"CCDC146"
178.466387835355,1.36214327189498,0.167851346978374,4.12660146498669e-17,3.11734761096452e-15,"EDA2R"
2986.06135161405,-0.510775793888022,0.0619572188168556,4.17811495046655e-17,3.1428314033786e-15,"FNDC3B"
264.175554425584,1.39635827284705,0.172145582254832,4.31554386199095e-17,3.23136805684621e-15,"RTN4RL1"
526.624540023242,-0.919735922713688,0.112821977238623,4.33237670120808e-17,3.23136805684621e-15,"TEAD4"
159.17417895605,1.51973312689793,0.187796173652915,4.97034381696984e-17,3.69162889296537e-15,"LINC02246"
284.66048158685,1.66122126846113,0.206076629276889,5.63540088284006e-17,4.16807453581438e-15,"CEBPD"
113.873839503466,1.7273908190131,0.213797163621462,5.72604099136101e-17,4.21746777517869e-15,"LINC00607"
321.065601148241,1.20327154794299,0.148301895893325,5.79122714792617e-17,4.24396954887522e-15,"SPTBN4"
643.661132177198,-1.35942347934927,0.168079642913835,5.81003920816769e-17,4.24396954887522e-15,"ANGPTL4"
94.3908247808495,-2.22613647107761,0.275908789611066,6.2302461529941e-17,4.53218359038999e-15,"RAD51"
1302.59235380608,-0.55053186348302,0.0670802052053831,6.41751926602985e-17,4.64928229777089e-15,"DOCK10"
187.731253039574,-1.70351374491949,0.211253788634415,6.49675164990845e-17,4.68747260879313e-15,"KIF20B"
376.758291546501,-1.95053230494972,0.243672904915695,7.53715164100152e-17,5.41602559178796e-15,"H1-3"
413.193509716128,1.12435510212394,0.139584179847811,8.79701592306956e-17,6.29574293409314e-15,"S1PR3"
305.95519620402,1.07013143684051,0.133314864755937,1.12556470174048e-16,8.02282549704293e-15,"DCDC2"
200.002179405408,-1.48573764356733,0.186018725725448,1.18077630826739e-16,8.38256337399303e-15,"RACGAP1"
146.630392943183,-1.59472914011868,0.199893980482415,1.25766221370776e-16,8.89267798068484e-15,"GINS4"
244.329169623048,-1.15732192206184,0.144881212481051,1.26529189858105e-16,8.91098202837342e-15,"UPP1"
885.653381528146,-0.980471879012029,0.122070473112926,1.54029526942323e-16,1.08046823323788e-14,"TUBA1B"
309.387982186816,-1.04522819402115,0.130112146134729,1.68325357776203e-16,1.17608195628851e-14,"POC1A"
385.207338259998,-1.00170615077746,0.125548828475178,1.87398721925474e-16,1.30419181396716e-14,"TUBB"
211.048667979934,-1.27118256713686,0.160030450206836,1.91349421854301e-16,1.32168967930431e-14,"CENPN"
403.676273550445,0.954508898740731,0.119693806569773,1.91408359960345e-16,1.32168967930431e-14,"PRICKLE2"
815.018102625814,-0.769360696625406,0.0962149668711971,2.01910341320843e-16,1.38878175234573e-14,"CACNA2D1"
310.809296420583,-1.21520912128417,0.153260926929143,2.28094217017303e-16,1.56279902101351e-14,"GINS1"
