"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LRP3:19:33206733:33206987",80.605714620144,1.36584341544796,0.479072037563461,2.85101886220405,0.00435793842141729,0.0121356785708853
"CEBPG:19:33373895:33379143",288.068045679438,0.334630797363817,0.371126754466992,0.901661745848558,0.367236579942604,0.408153685398727
"CEBPG:19:33374613:33379143",264.139462460545,0.276980077692415,0.38035545919694,0.728213756356263,0.466482746230375,0.503188359755874
"PEPD:19:33388081:33391294",120.92665041748,0.292542790699445,0.374662529585852,0.78081678203267,0.434910262217109,0.472946465881312
"PEPD:19:33391479:33401720",85.2218870525009,0.00411610154135041,0.441291501067589,0.00932739817420591,0.992557920915086,0.993427060950913
"PEPD:19:33401869:33411671",52.635334394274,1.54077529874896,0.472318981191223,3.26214986080595,0.00110570673242054,0.00427539466032451
"PEPD:19:33413643:33462994",549.884970678794,1.4156075918712,0.36297399599901,3.9000248157586,9.61828289398596e-05,0.000705577572577834
"PEPD:19:33413643:33478045",1185.1299586154,0.799669143511961,0.334031251082085,2.39399499574203,0.0166659761754183,0.0341684097309687
"PEPD:19:33464062:33478045",87.6736938041378,1.98276476053786,0.479768547680173,4.13275269945296,3.58444333800435e-05,0.000346650691208438
"PEPD:19:33493337:33512592",690.195407716689,0.341734492202018,0.329219370695084,1.03801453565904,0.299263287909646,0.342190720587029
"PEPD:19:33501001:33511027",82.8880663997538,1.43006799807118,0.473073400204876,3.02293047432354,0.00250339750813448,0.00791592638298773
"PEPD:19:33512776:33521743",67.5491059948228,1.63223154862376,0.477742353941574,3.41655190325323,0.000634195731228381,0.00282429928707521
"KCTD15:19:33796987:33798667",148.119895249139,0.399770042084913,0.443156866527948,0.902096012224829,0.367005867059838,0.407927203049758
"KCTD15:19:33796987:33798670",195.44857613629,0.471773429135478,0.40990461650294,1.15093465684862,0.249759118656209,0.293373618929954
"KCTD15:19:33801342:33806862",167.889677047127,0.734670544509933,0.378564680490028,1.94067376692128,0.0522978602572052,0.0827474619719809
"KCTD15:19:33807007:33811246",103.743533644913,-0.0109207636146476,0.443822454978498,-0.0246061538620813,0.980369110714917,0.982314963165103
"KCTD15:19:33811552:33811790",64.7554319972385,0.211994085224766,0.482039235010757,0.439785954809331,0.660092141080327,0.686319542333262
"KCTD15:19:33811552:33812789",196.156462274202,0.413723074201645,0.35951558187891,1.15077925701978,0.249823060508767,0.293437347213971
"LSM14A:19:34172763:34192350",414.306468892014,1.0522092497368,0.408667391474007,2.57473258617876,0.0100317613374081,0.023119305716307
"LSM14A:19:34172763:34194477",509.923817849792,1.04378254363966,0.402129064162535,2.59564064540677,0.00944147530958577,0.0220270789794114
"LSM14A:19:34173330:34194477",490.096836715009,1.10352515939448,0.401313411493985,2.74978390402241,0.00596345780264452,0.0154108143599694
"LSM14A:19:34173472:34194477",480.536623418229,1.12034435710493,0.400802078700531,2.79525585480314,0.00518586552229737,0.0138528330309221
"LSM14A:19:34192468:34194477",96.95575602891,0.994137338708659,0.4841802282865,2.0532381965015,0.0400494815957224,0.0672792641797861
"LSM14A:19:34194641:34196633",69.8546934173319,2.07995106726121,0.481434646512644,4.3203186192097,1.55804075368032e-05,0.000189870349662442
"LSM14A:19:34194641:34196666",308.237286854059,0.893309494596008,0.382701487703213,2.33422007308415,0.0195842013571621,0.0387852334496727
"LSM14A:19:34194651:34196633",69.8546934173319,2.07995106726121,0.481434646512644,4.3203186192097,1.55804075368032e-05,0.000189870349662442
"LSM14A:19:34196763:34199467",135.407986246586,1.1318047867938,0.452650436793441,2.50039477441238,0.0124054980299361,0.0272088964296496
"LSM14A:19:34196763:34208010",856.516334696832,1.3492907455631,0.334019725663084,4.03955407988117,5.35529194734385e-05,0.000461148871184283
"LSM14A:19:34196763:34208928",948.559916634588,1.32270274898053,0.328849107103941,4.0222178513091,5.76526960467059e-05,0.000487037048363324
"LSM14A:19:34196763:34215123",1617.15201187864,1.09012562444208,0.331038321424746,3.29304963772871,0.000991069759606068,0.0039379519196626
"LSM14A:19:34199551:34208928",822.595033630416,1.34335839432936,0.327156562704926,4.10616367656665,4.02284479476331e-05,0.000375891353234673
"LSM14A:19:34208076:34208928",113.233060528204,1.12691534333078,0.384079208348345,2.93407015749916,0.00334548579341528,0.00988374464176074
"LSM14A:19:34209051:34215123",284.505311253179,1.37191633388261,0.409817612402543,3.34762658403037,0.000815067547822243,0.00341041421325623
"LSM14A:19:34209051:34215595",665.259886519909,0.742837528406657,0.354202301160622,2.09721259848563,0.035974759737165,0.0619581216272736
"LSM14A:19:34209051:34219390",950.933805394778,0.586099327987578,0.351247114344649,1.66862389483573,0.0951919403059314,0.13309359917454
"LSM14A:19:34215657:34219390",411.605870509227,0.257799192368883,0.356717281955368,0.722698914265493,0.469864882760988,0.50637677203355
"LSM14A:19:34215661:34219390",231.495145640347,0.0350683279828783,0.39203390741719,0.0894522828750109,0.928722474241811,0.935408485470267
"LSM14A:19:34215661:34219396",399.774693859105,0.276896286049869,0.35182212006591,0.787034897061036,0.431261438026531,0.469366102912438
"LSM14A:19:34215661:34219705",775.281318148432,0.418982900091975,0.342746122782513,1.22242929165923,0.221545327895033,0.265331430519813
"LSM14A:19:34215661:34221506",1233.72209792731,0.531928362313229,0.347336331517003,1.53145039561515,0.125658117085159,0.166413288916378
"LSM14A:19:34221738:34226407",211.875268953744,0.267049802356616,0.404356448626573,0.660431664348796,0.508976857877707,0.543950833980905
"LSM14A:19:34221738:34227364",534.507567780143,0.357191093253492,0.354765679147697,1.00683666501118,0.31401327191171,0.356743056451052
"LSM14A:19:34221738:34227368",865.675026047602,0.559042008907616,0.362565783819331,1.54190503863484,0.12309667136915,0.163694743801325
"GARRE1:19:34254614:34299678",425.261375304613,1.33492791552456,0.396253562141818,3.36887297191486,0.000754762045988079,0.00322536187809762
"GARRE1:19:34300968:34319906",123.223900226504,2.37877531422026,0.451433458657903,5.26938194012531,1.36883877067806e-07,6.61267016657946e-06
"GARRE1:19:34320116:34327420",55.5729624389304,3.01760980311133,0.524210516533687,5.75648467158787,8.58835765745468e-09,8.57123753757738e-07
"GARRE1:19:34328151:34330188",71.5445166130635,2.63268340141067,0.470201737679559,5.59905077000127,2.15528675927321e-08,1.67902745578564e-06
"GARRE1:19:34342455:34347876",143.86906810009,0.733038494280766,0.476641092008145,1.53792550951155,0.124066829235563,0.164716396332621
"GARRE1:19:34348042:34349015",53.1722515148552,0.148484119460433,0.52517551028794,0.282732375275882,0.777381996502021,0.795866693133508
