"","DMSO_Chromatin_rep1","DMSO_Chromatin_rep2","DMSO_Chromatin_rep3","DMSO_Cytoplasm_rep1","DMSO_Cytoplasm_rep2","DMSO_Cytoplasm_rep3","DMSO_Nucleoplasm_rep1","DMSO_Nucleoplasm_rep2","DMSO_Nucleoplasm_rep3","GSK591_Chromatin_rep1","GSK591_Chromatin_rep2","GSK591_Chromatin_rep3","GSK591_Cytoplasm_rep1","GSK591_Cytoplasm_rep2","GSK591_Cytoplasm_rep3","GSK591_Nucleoplasm_rep1","GSK591_Nucleoplasm_rep2","GSK591_Nucleoplasm_rep3"
"SRP54:14:35023080:35028087",409.309408847623,604.154880987723,586.142948325433,23.5350199398245,16.2984641968312,8.79837184422983,4.14514754395762,1.86170029274692,1.37866339810179,940.849796094019,788.774594320064,666.460968834054,17.9916514885049,2.55642853381434,8.06516346477408,14.213076355338,5.27674316146776,2.06369190587779
"FAM177A1:14:35046130:35046504",149.155123563117,174.078525030361,116.574898644649,666.222102911956,518.834443599127,511.771962272702,42.0041617787706,68.8829108316359,45.1512262878335,357.25664427155,243.345353566828,201.449159345306,991.53990425538,472.939278755653,913.379762385665,113.704610842704,113.210126009672,60.6209497351601
"FAM177A1:14:35046406:35046504",127.186539472425,139.518817855216,100.232623133717,452.596537304318,338.193132084247,370.998012765025,34.819239369244,53.5238834164738,34.4665849525447,323.971863749356,230.758524934061,184.661729399864,827.615968471224,370.682137403079,752.076493090183,104.392595299552,97.8596004490384,54.4298740175268
"FAM177A1:14:35046628:35053277",274.02918049968,372.476843998787,279.997653753971,970.366975980457,558.222398741469,681.873817927812,28.7396896381062,61.9015347338349,40.3259043944773,621.315903080956,457.321440323867,439.830664570585,1001.53526619344,472.939278755653,1074.68303168115,73.0258061015643,61.4021022425339,30.9553785881669
"FAM177A1:14:35053451:35077149",93.6555427024223,76.7993492781004,74.0849823162257,10.8623168953036,16.2984641968312,26.3951155326895,1.65805901758305,0.930850146373458,2.75732679620357,188.613756292433,400.680711476416,203.12790233985,21.9897962637282,12.7821426690717,26.2117812605158,0.980212162437105,4.31733531392817,0.773884464704172
"LOC101927178:14:35081559:35099651",521.464811836944,787.193330100529,557.816337439817,854.502262430552,901.84835222466,979.552065324255,107.497492973301,224.80031034919,174.056254010351,1799.59713356663,1399.23578300926,1141.54523629007,1549.28110039903,959.938914447284,1742.0753083912,313.177785898655,321.401628925763,174.639927534908
"PPP2R3C:14:35085778:35087950",30.0622729662096,57.5995119585753,32.6845510218643,12.6727030445209,1.35820534973593,2.93279061474328,0.552686339194349,0,2.06799509715268,175.299844083555,62.9341431638349,73.8646917599455,9.99536193805826,6.39107133453585,2.01629086619352,0,1.91881569507918,0
"PPP2R3C:14:35091207:35095047",21.9685840906916,53.7595444946703,52.2952816349829,34.3973368351282,42.1043658418139,45.4582545285208,4.14514754395762,3.2579755123071,2.06799509715268,108.730283039167,83.9121908851132,62.113490798136,73.9656783416311,26.8424996050506,64.5213077181927,7.35159121827829,6.71585493277715,3.61146083528614
"PPP2R3C:14:35091207:35096557",116.780368061045,170.238557566456,125.290778917146,367.508388291106,266.208248548243,275.682317785868,24.8708852637457,31.6489049766976,26.5392704134594,357.25664427155,207.682672440655,182.98298640532,421.804273786059,175.115354566282,362.932355914834,47.0501837969811,50.8486159195984,16.7674967352571
"PPP2R3C:14:35096764:35099251",42.7809269134521,74.2393709688304,69.7270421799772,1.81038614921727,0,7.33197653685819,0.829029508791524,0.930850146373458,0,144.234048929508,157.335357909587,70.5072057708571,5.99721716283496,2.55642853381434,2.01629086619352,0.490106081218553,0.479703923769796,1.54776892940834
"PPP2R3C:14:35099384:35107303",53.1870983248324,81.9193058966404,57.7427068052936,3.62077229843454,5.43282139894373,11.7311624589731,0,0,0.344665849525447,153.109990402093,247.540963111084,104.082065661741,15.9925791008932,6.39107133453585,16.1303269295482,1.96042432487421,0,0.773884464704172
"LOC101927178:14:35099695:35102680",10.4061714113803,61.4394794224803,63.1901319756043,1.81038614921727,1.35820534973593,4.39918592211492,0.276343169597175,1.39627521956019,0.689331699050893,173.080858715409,180.411210402993,139.33566854717,1.99907238761165,2.55642853381434,10.0814543309676,0.490106081218553,2.39851961884898,2.06369190587779
"LOC101927178:14:35102729:35110569",21.9685840906916,53.7595444946703,51.2057966009207,38.0181091335627,19.0148748963031,10.2647671516015,3.3161180351661,4.18882565868056,1.03399754857634,102.073326934728,117.477067239159,130.941953574449,39.9814477522331,42.1810708079366,26.2117812605158,7.35159121827829,5.27674316146776,2.06369190587779
"PPP2R3C:14:35110629:35116609",19.6561015548294,29.4397505566052,39.2214612262372,9.05193074608636,4.0746160492078,8.79837184422983,0.276343169597175,0,0,46.5986927310717,90.2056052014967,53.7197758254149,7.99628955044661,10.2257141352574,2.01629086619352,2.45053040609276,0,0
"PPP2R3C:14:35110629:35121901",98.2805077741468,101.119143216166,84.9798326568472,244.402130144332,211.880034558806,253.686388175294,16.5805901758305,15.8244524883488,17.2332924762723,228.555492919066,232.856329706189,139.33566854717,283.868279040855,120.152141089274,183.48246882361,25.4855162233647,21.106972645871,9.54457506468479
"PRORP:14:35122635:35122951",10.4061714113803,24.3197939380651,15.25279047687,54.3115844765181,65.1938567873248,58.6558122948656,4.69783388315197,2.79255043912037,2.06799509715268,57.693619571803,41.9560954425566,47.0048038472381,71.9666059540195,40.9028565410294,32.2606538590963,7.84169729949684,4.79703923769796,5.93311422939865
"PRORP:14:35122635:35123504",152.62384736691,167.678579257186,205.912671437745,427.251131215276,350.416980231871,290.346270859584,36.2009552172299,29.7872046839507,27.2286021125103,312.876936908624,258.029986971723,201.449159345306,399.814477522331,304.214995523906,211.71054095032,74.9862304264386,42.6936492155119,29.4076096587585
"PRORP:14:35122910:35126734",345.716139111411,378.876789771962,387.856672126123,850.881490132117,642.431130425097,607.087657251858,75.4416853000287,76.7951370758103,58.2485285698005,787.739805691926,574.798507563026,426.400720614231,831.614113246448,589.256777044205,536.333370407477,142.13076355338,102.656639686736,67.0699869410282
