"GeneName","Treatment","Fraction","avgExon_reads","avgIntron_reads","ExonCount","IntronCount","IntronExon_Ratio"
"ABCA11P","DMSO","Chromatin",41.8888888888889,806.666666666667,3,1,18.8082901554404
"ABCA11P","DMSO","Cytoplasm",69,223.666666666667,3,1,3.19523809523809
"ABCA11P","DMSO","Nucleoplasm",26,176.333333333333,3,1,6.53086419753086
"ABCA11P","GSK591","Chromatin",34.2222222222222,831.666666666667,3,1,23.6119873817035
"ABCA11P","GSK591","Cytoplasm",66.3333333333333,281.333333333333,3,1,4.17821782178218
"ABCA11P","GSK591","Nucleoplasm",32,227.666666666667,3,1,6.8989898989899
"ABCA2","DMSO","Chromatin",102.568181818182,36,44,2,0.347597103357472
"ABCA2","DMSO","Cytoplasm",25.1590909090909,7,44,2,0.267593397046047
"ABCA2","DMSO","Nucleoplasm",40.6363636363636,9,44,2,0.216157205240175
"ABCA2","GSK591","Chromatin",91.530303030303,40.5,44,2,0.437694448992959
"ABCA2","GSK591","Cytoplasm",18.4318181818182,5.66666666666667,44,2,0.291617933723197
"ABCA2","GSK591","Nucleoplasm",47.9469696969697,6.33333333333333,44,2,0.129391735025538
"ABCA3","DMSO","Chromatin",72.8387096774194,41.3333333333333,31,1,0.559778651521771
"ABCA3","DMSO","Cytoplasm",43.5591397849462,23,31,1,0.516167953667954
"ABCA3","DMSO","Nucleoplasm",43.1290322580645,12,31,1,0.271929824561403
"ABCA3","GSK591","Chromatin",52.1935483870968,44.6666666666667,31,1,0.839700828785122
"ABCA3","GSK591","Cytoplasm",27.505376344086,22.3333333333333,31,1,0.783477932855526
"ABCA3","GSK591","Nucleoplasm",46.258064516129,4.66666666666667,31,1,0.0987485779294653
"ABCA5","DMSO","Chromatin",56.3333333333333,77.3333333333333,16,2,1.34883720930233
"ABCA5","DMSO","Cytoplasm",3.35416666666667,3.83333333333333,16,2,0.880382775119617
"ABCA5","DMSO","Nucleoplasm",13.375,1.66666666666667,16,2,0.115942028985507
"ABCA5","GSK591","Chromatin",56.25,85.5,16,2,1.49344978165939
"ABCA5","GSK591","Cytoplasm",5.33333333333333,4.66666666666667,16,2,0.736842105263158
"ABCA5","GSK591","Nucleoplasm",7.77083333333333,1.5,16,2,0.171021377672209
"ABCA7","DMSO","Chromatin",69.9416666666667,44.75,40,4,0.630799953013039
"ABCA7","DMSO","Cytoplasm",9.125,7.75,40,4,0.765432098765432
"ABCA7","DMSO","Nucleoplasm",16.2083333333333,8.33333333333333,40,4,0.484261501210654
"ABCA7","GSK591","Chromatin",71.5333333333333,49.1666666666667,40,4,0.677849264705882
"ABCA7","GSK591","Cytoplasm",6.04166666666667,3.66666666666667,40,4,0.520710059171598
"ABCA7","GSK591","Nucleoplasm",7.725,5.08333333333333,40,4,0.58261700095511
"ABCB10","DMSO","Chromatin",104.948717948718,40.4166666666667,13,4,0.381473862536302
"ABCB10","DMSO","Cytoplasm",63.7948717948718,3.25,13,4,0.0501582904629996
"ABCB10","DMSO","Nucleoplasm",70.7435897435897,1.5,13,4,0.0209077912794854
"ABCB10","GSK591","Chromatin",85.6153846153846,67.4166666666667,13,4,0.778345174659562
"ABCB10","GSK591","Cytoplasm",50.6923076923077,2.5,13,4,0.0483630952380952
"ABCB10","GSK591","Nucleoplasm",75.974358974359,3.58333333333333,13,4,0.0465522984676882
"ABCB6","DMSO","Chromatin",335.298245614035,74.9761904761905,19,14,0.222945529612544
"ABCB6","DMSO","Cytoplasm",59.2982456140351,3.71428571428571,19,14,0.0615985701816368
"ABCB6","DMSO","Nucleoplasm",177.631578947368,7.23809523809524,19,14,0.0405196845974689
"ABCB6","GSK591","Chromatin",398.964912280702,148.690476190476,19,14,0.371758800897322
"ABCB6","GSK591","Cytoplasm",46.7894736842105,3.97619047619048,19,14,0.0832022236207258
"ABCB6","GSK591","Nucleoplasm",125.157894736842,9.04761904761905,19,14,0.0717166299143771
"ABCB7","DMSO","Chromatin",76.28,63.3333333333333,25,6,0.819530710835059
"ABCB7","DMSO","Cytoplasm",70.28,32.5,25,6,0.455948372615039
"ABCB7","DMSO","Nucleoplasm",85.32,50.6111111111111,25,6,0.586319637524457
"ABCB7","GSK591","Chromatin",73.84,70.9444444444444,25,6,0.947948215452224
"ABCB7","GSK591","Cytoplasm",73.6933333333333,32.2777777777778,25,6,0.432137331905272
"ABCB7","GSK591","Nucleoplasm",85.6,50.0555555555556,25,6,0.578008724659995
"ABCB8","DMSO","Chromatin",270.407407407407,164.888888888889,18,9,0.607532751091703
"ABCB8","DMSO","Cytoplasm",139.888888888889,50.3703703703704,18,9,0.35751840168244
"ABCB8","DMSO","Nucleoplasm",165.62962962963,48.4444444444444,18,9,0.290731273616359
"ABCB8","GSK591","Chromatin",226,198.703703703704,18,9,0.875346712351118
"ABCB8","GSK591","Cytoplasm",82.1666666666667,31.5925925925926,18,9,0.379870852816745
"ABCB8","GSK591","Nucleoplasm",127.185185185185,38.4814814814815,18,9,0.300202253683906
"ABCB9","DMSO","Chromatin",54.25,66.9523809523809,4,7,1.21180780004309
"ABCB9","DMSO","Cytoplasm",34,28.3809523809524,4,7,0.810884353741497
"ABCB9","DMSO","Nucleoplasm",29.4166666666667,25.8095238095238,4,7,0.84853228962818
"ABCB9","GSK591","Chromatin",54.9166666666667,67.8571428571429,4,7,1.21354055780285
"ABCB9","GSK591","Cytoplasm",25.0833333333333,20.8095238095238,4,7,0.797809219534459
"ABCB9","GSK591","Nucleoplasm",32.25,27.6190476190476,4,7,0.830648048693162
"ABCC1","DMSO","Chromatin",617.978494623656,106.333333333333,31,22,0.171788413098237
"ABCC1","DMSO","Cytoplasm",111.010752688172,5.75757575757576,31,22,0.0514019914999084
"ABCC1","DMSO","Nucleoplasm",323.795698924731,3.75757575757576,31,22,0.0115690440791414
"ABCC1","GSK591","Chromatin",655.935483870968,201.333333333333,31,22,0.306473524838367
"ABCC1","GSK591","Cytoplasm",111.58064516129,6.36363636363636,31,22,0.0565251367543631
"ABCC1","GSK591","Nucleoplasm",563.333333333333,5.95454545454545,31,22,0.0105514686140794
"ABCC10","DMSO","Chromatin",66.75,59.0833333333333,24,8,0.872078720787208
"ABCC10","DMSO","Cytoplasm",10.8194444444444,7.58333333333333,24,8,0.641598119858989
"ABCC10","DMSO","Nucleoplasm",21.3194444444444,7.33333333333333,24,8,0.328562538892346
"ABCC10","GSK591","Chromatin",73.6111111111111,74.7916666666667,24,8,1.0024199553239
"ABCC10","GSK591","Cytoplasm",9.95833333333333,5.70833333333333,24,8,0.520912547528517
"ABCC10","GSK591","Nucleoplasm",26.125,13.8333333333333,24,8,0.509984639016897
"ABCC2","DMSO","Chromatin",1643.04166666667,263.405797101449,32,23,0.16021844363319
"ABCC2","DMSO","Cytoplasm",162.5625,12.6666666666667,32,23,0.0774423640300599
"ABCC2","DMSO","Nucleoplasm",322.25,6.71014492753623,32,23,0.0207583756458971
"ABCC2","GSK591","Chromatin",2347.73958333333,461.217391304348,32,23,0.196368041215445
"ABCC2","GSK591","Cytoplasm",201.78125,16.7536231884058,32,23,0.0826191927922616
"ABCC2","GSK591","Nucleoplasm",382.041666666667,13.8840579710145,32,23,0.036246860796731
"ABCC3","DMSO","Chromatin",1354.01041666667,422.52,32,25,0.311820481084862
"ABCC3","DMSO","Cytoplasm",163.104166666667,16.0533333333333,32,25,0.0978240446870636
"ABCC3","DMSO","Nucleoplasm",407.364583333333,15.44,32,25,0.0378093513251537
"ABCC3","GSK591","Chromatin",1525.64583333333,708.493333333333,32,25,0.464084935656873
"ABCC3","GSK591","Cytoplasm",131.322916666667,22.6266666666667,32,25,0.170995827757223
"ABCC3","GSK591","Nucleoplasm",363.239583333333,17.44,32,25,0.0478805731117911
"ABCC4","DMSO","Chromatin",114,65.7843137254902,31,17,0.572037510656436
"ABCC4","DMSO","Cytoplasm",49.1075268817204,12.8627450980392,31,17,0.256702852814946
"ABCC4","DMSO","Nucleoplasm",73.0430107526882,10.9411764705882,31,17,0.147767849515641
"ABCC4","GSK591","Chromatin",91.0967741935484,124.019607843137,31,17,1.34662271213214
"ABCC4","GSK591","Cytoplasm",37.5591397849462,8.90196078431373,31,17,0.230865129096814
"ABCC4","GSK591","Nucleoplasm",93.2903225806452,12.7843137254902,31,17,0.135584579367156
"ABCC5","DMSO","Chromatin",74.4691358024691,250.266666666667,27,5,3.31614591853427
"ABCC5","DMSO","Cytoplasm",13.5555555555556,23.6,27,5,1.62137404580153
"ABCC5","DMSO","Nucleoplasm",14.4691358024691,13.2,27,5,0.853312051077414
"ABCC5","GSK591","Chromatin",50.8888888888889,170.4,27,5,3.28394004282655
"ABCC5","GSK591","Cytoplasm",10.4320987654321,16.5333333333333,27,5,1.44622030237581
"ABCC5","GSK591","Nucleoplasm",18.0864197530864,9.8,27,5,0.513454075032342
"ABCD1","DMSO","Chromatin",50.1333333333333,69.8333333333333,5,2,1.36571056062581
"ABCD1","DMSO","Cytoplasm",39.4666666666667,10.8333333333333,5,2,0.267710049423394
"ABCD1","DMSO","Nucleoplasm",26.5333333333333,7.66666666666667,5,2,0.278450363196126
"ABCD1","GSK591","Chromatin",55.6,85.5,5,2,1.51060070671378
"ABCD1","GSK591","Cytoplasm",31.0666666666667,6.66666666666667,5,2,0.207900207900208
"ABCD1","GSK591","Nucleoplasm",26.5333333333333,4.66666666666667,5,2,0.169491525423729
"ABCD3","DMSO","Chromatin",120.453333333333,57.7777777777778,25,3,0.475719983898708
"ABCD3","DMSO","Cytoplasm",102.266666666667,30.4444444444444,25,3,0.294813858403271
"ABCD3","DMSO","Nucleoplasm",86.6933333333333,20,25,3,0.228067507982363
"ABCD3","GSK591","Chromatin",112.293333333333,116.333333333333,25,3,1.02683299988231
"ABCD3","GSK591","Cytoplasm",120.786666666667,70.1111111111111,25,3,0.575687905992263
"ABCD3","GSK591","Nucleoplasm",116.64,49.5555555555556,25,3,0.421247497072047
"ABCD4","DMSO","Chromatin",132.826086956522,102.875,23,24,0.768721572449643
"ABCD4","DMSO","Cytoplasm",51.5942028985507,19.6944444444444,23,24,0.37446036557362
"ABCD4","DMSO","Nucleoplasm",56.2463768115942,18.2361111111111,23,24,0.318554852320675
"ABCD4","GSK591","Chromatin",144.289855072464,106.347222222222,23,24,0.731965918536991
"ABCD4","GSK591","Cytoplasm",48.3623188405797,17.7083333333333,23,24,0.358741926012918
"ABCD4","GSK591","Nucleoplasm",56.8550724637681,19.3194444444444,23,24,0.333928273213093
"ABCE1","DMSO","Chromatin",208.017543859649,47,19,4,0.224861507470203
"ABCE1","DMSO","Cytoplasm",333.736842105263,28.25,19,4,0.0843946540880503
"ABCE1","DMSO","Nucleoplasm",159.385964912281,12.25,19,4,0.0763782542113323
"ABCE1","GSK591","Chromatin",208.736842105263,46.25,19,4,0.220514429109159
"ABCE1","GSK591","Cytoplasm",424.561403508772,37.9166666666667,19,4,0.0890979923321103
"ABCE1","GSK591","Nucleoplasm",248.017543859649,17.5833333333333,19,4,0.0706108214738622
"ABCF1","DMSO","Chromatin",214.533333333333,79.2222222222222,25,3,0.367563666357356
"ABCF1","DMSO","Cytoplasm",290.88,98.4444444444444,25,3,0.337277115405113
"ABCF1","DMSO","Nucleoplasm",141.426666666667,34.3333333333333,25,3,0.241059726642951
"ABCF1","GSK591","Chromatin",213.333333333333,75.8888888888889,25,3,0.354069466044583
"ABCF1","GSK591","Cytoplasm",292.72,88.4444444444444,25,3,0.301118222948538
"ABCF1","GSK591","Nucleoplasm",192.04,58,25,3,0.300455864069623
"ABCF2","DMSO","Chromatin",394.422222222222,37.6666666666667,15,3,0.0952568281443183
"ABCF2","DMSO","Cytoplasm",557.244444444444,8.11111111111111,15,3,0.0145296763663867
"ABCF2","DMSO","Nucleoplasm",284.111111111111,4.11111111111111,15,3,0.0144193296960249
"ABCF2","GSK591","Chromatin",331.155555555556,28.2222222222222,15,3,0.0849668829865525
"ABCF2","GSK591","Cytoplasm",488.488888888889,7.55555555555556,15,3,0.0154356017614746
"ABCF2","GSK591","Nucleoplasm",349.444444444444,3.22222222222222,15,3,0.00919467343056436
"ABCF2-H2BE1","DMSO","Chromatin",339.577777777778,505.866666666667,15,5,1.48531906564009
"ABCF2-H2BE1","DMSO","Cytoplasm",491.888888888889,604.4,15,5,1.22623985572588
"ABCF2-H2BE1","DMSO","Nucleoplasm",236.577777777778,403.933333333333,15,5,1.70021513422505
"ABCF2-H2BE1","GSK591","Chromatin",276.044444444444,466.8,15,5,1.68492821047566
"ABCF2-H2BE1","GSK591","Cytoplasm",416.222222222222,627.266666666667,15,5,1.50343541944075
"ABCF2-H2BE1","GSK591","Nucleoplasm",298.222222222222,455.733333333333,15,5,1.52305978462681
"ABCF3","DMSO","Chromatin",138.555555555556,50.3333333333333,24,4,0.360668789808917
"ABCF3","DMSO","Cytoplasm",140.833333333333,28.8333333333333,24,4,0.203290246768508
"ABCF3","DMSO","Nucleoplasm",64.6388888888889,10.75,24,4,0.163774862462971
"ABCF3","GSK591","Chromatin",113.722222222222,52.3333333333333,24,4,0.456174334140436
"ABCF3","GSK591","Cytoplasm",93.5416666666667,14.9166666666667,24,4,0.157778757161745
"ABCF3","GSK591","Nucleoplasm",56.3055555555556,11.75,24,4,0.205041202132816
"ABCG2","DMSO","Chromatin",471.269841269841,145.392156862745,21,17,0.307858228829125
"ABCG2","DMSO","Cytoplasm",182.333333333333,39.3137254901961,21,17,0.214438502673797
"ABCG2","DMSO","Nucleoplasm",390.047619047619,62.2156862745098,21,17,0.159100025787227
"ABCG2","GSK591","Chromatin",675.095238095238,319.117647058824,21,17,0.47200102748523
"ABCG2","GSK591","Cytoplasm",262.206349206349,56.2745098039216,21,17,0.213803770211498
"ABCG2","GSK591","Nucleoplasm",680.920634920635,116.470588235294,21,17,0.170797864547462
"ABHD10","DMSO","Chromatin",140.866666666667,129.833333333333,5,4,0.915178571428571
"ABHD10","DMSO","Cytoplasm",273.933333333333,107.583333333333,5,4,0.391306983511154
"ABHD10","DMSO","Nucleoplasm",126.933333333333,44.5,5,4,0.347837415320479
"ABHD10","GSK591","Chromatin",143.2,119.083333333333,5,4,0.82582061950994
"ABHD10","GSK591","Cytoplasm",330.933333333333,116.833333333333,5,4,0.351978308897369
"ABHD10","GSK591","Nucleoplasm",164.533333333333,62.25,5,4,0.376057188884414
"ABHD11","DMSO","Chromatin",120.878787878788,78.9259259259259,11,9,0.64757721421073
"ABHD11","DMSO","Cytoplasm",169.939393939394,78.7777777777778,11,9,0.460852094782249
"ABHD11","DMSO","Nucleoplasm",65.9090909090909,28.4074074074074,11,9,0.424567230273752
"ABHD11","GSK591","Chromatin",138.393939393939,97.5925925925926,11,9,0.70012077294686
"ABHD11","GSK591","Cytoplasm",107.606060606061,57.2962962962963,11,9,0.527560763888889
"ABHD11","GSK591","Nucleoplasm",46.8181818181818,23.7407407407407,11,9,0.496479369102943
"ABHD12","DMSO","Chromatin",412,336.388888888889,14,6,0.814500941619586
"ABHD12","DMSO","Cytoplasm",605.214285714286,276.5,14,6,0.456109343702133
"ABHD12","DMSO","Nucleoplasm",426.880952380952,236.055555555556,14,6,0.551685122326712
"ABHD12","GSK591","Chromatin",330.5,325.5,14,6,0.981900452488688
"ABHD12","GSK591","Cytoplasm",523.619047619048,256.944444444444,14,6,0.489773380533116
"ABHD12","GSK591","Nucleoplasm",483.5,220.611111111111,14,6,0.455337690631808
"ABHD13","DMSO","Chromatin",198.5,34,2,1,0.170426065162907
"ABHD13","DMSO","Cytoplasm",132.5,5.66666666666667,2,1,0.0424469413233458
"ABHD13","DMSO","Nucleoplasm",187.833333333333,4,2,1,0.0211827007943513
"ABHD13","GSK591","Chromatin",165.333333333333,36,2,1,0.216432865731463
"ABHD13","GSK591","Cytoplasm",133,6.66666666666667,2,1,0.0497512437810945
"ABHD13","GSK591","Nucleoplasm",200.666666666667,8.66666666666667,2,1,0.0429752066115702
"ABHD14A-ACY1","DMSO","Chromatin",69.6274509803922,86.6666666666667,17,2,1.2270960577457
"ABHD14A-ACY1","DMSO","Cytoplasm",134.450980392157,101.666666666667,17,2,0.750579038795599
"ABHD14A-ACY1","DMSO","Nucleoplasm",59.8235294117647,89.6666666666667,17,2,1.47421018697614
"ABHD14A-ACY1","GSK591","Chromatin",52.3921568627451,85.5,17,2,1.6013587954462
"ABHD14A-ACY1","GSK591","Cytoplasm",71.1372549019608,66.3333333333333,17,2,0.919543354172329
"ABHD14A-ACY1","GSK591","Nucleoplasm",44.5882352941176,78.8333333333333,17,2,1.72924731182796
"ABHD14B","DMSO","Chromatin",136.333333333333,83.1666666666667,5,4,0.605582524271845
"ABHD14B","DMSO","Cytoplasm",373.2,77.3333333333333,5,4,0.20666310350971
"ABHD14B","DMSO","Nucleoplasm",130.2,26.6666666666667,5,4,0.203252032520325
"ABHD14B","GSK591","Chromatin",113.133333333333,77.0833333333333,5,4,0.675379672897196
"ABHD14B","GSK591","Cytoplasm",274.533333333333,55.9166666666667,5,4,0.202939753205904
"ABHD14B","GSK591","Nucleoplasm",112.333333333333,22.0833333333333,5,4,0.194852941176471
"ABHD15","DMSO","Chromatin",573.5,145.333333333333,2,1,0.252973600232086
"ABHD15","DMSO","Cytoplasm",500.333333333333,11.6666666666667,2,1,0.0232712765957447
"ABHD15","DMSO","Nucleoplasm",411.833333333333,12,2,1,0.0290674202664514
"ABHD15","GSK591","Chromatin",428.833333333333,127,2,1,0.295463357890655
"ABHD15","GSK591","Cytoplasm",349.666666666667,5.66666666666667,2,1,0.0161596958174905
"ABHD15","GSK591","Nucleoplasm",393.666666666667,6.33333333333333,2,1,0.0160472972972973
"ABHD16A","DMSO","Chromatin",96.95,63.5,20,2,0.648289943848902
"ABHD16A","DMSO","Cytoplasm",28.8333333333333,24.8333333333333,20,2,0.832402234636871
"ABHD16A","DMSO","Nucleoplasm",75.8166666666667,58.6666666666667,20,2,0.763723150357995
"ABHD16A","GSK591","Chromatin",87.7333333333333,52.3333333333333,20,2,0.589782118707739
"ABHD16A","GSK591","Cytoplasm",26.3166666666667,21,20,2,0.76876143990238
"ABHD16A","GSK591","Nucleoplasm",83.5333333333333,62.3333333333333,20,2,0.737381703470032
"ABHD17A","DMSO","Chromatin",168.333333333333,251.222222222222,5,3,1.48359580052493
"ABHD17A","DMSO","Cytoplasm",476.333333333333,83.5555555555556,5,3,0.175046554934823
"ABHD17A","DMSO","Nucleoplasm",127.066666666667,34.3333333333333,5,3,0.268089536699636
"ABHD17A","GSK591","Chromatin",182.866666666667,242.444444444444,5,3,1.3185883490452
"ABHD17A","GSK591","Cytoplasm",448.866666666667,78.3333333333333,5,3,0.174125666864256
"ABHD17A","GSK591","Nucleoplasm",140.333333333333,37.1111111111111,5,3,0.262578616352201
"ABHD17B","DMSO","Chromatin",115.722222222222,166.333333333333,6,3,1.42503569728701
"ABHD17B","DMSO","Cytoplasm",190.611111111111,136.888888888889,6,3,0.71440997390548
"ABHD17B","DMSO","Nucleoplasm",77.0555555555556,73,6,3,0.935231316725979
"ABHD17B","GSK591","Chromatin",101,172.666666666667,6,3,1.69281045751634
"ABHD17B","GSK591","Cytoplasm",186.722222222222,161.444444444444,6,3,0.860017756732761
"ABHD17B","GSK591","Nucleoplasm",81.9444444444444,72.3333333333333,6,3,0.872069658405894
"ABHD17C","DMSO","Chromatin",141.666666666667,112.166666666667,3,2,0.786214953271028
"ABHD17C","DMSO","Cytoplasm",408.555555555556,22,3,2,0.0537167661421595
"ABHD17C","DMSO","Nucleoplasm",126.333333333333,8.83333333333333,3,2,0.0693717277486911
"ABHD17C","GSK591","Chromatin",162.333333333333,153.333333333333,3,2,0.938775510204082
"ABHD17C","GSK591","Cytoplasm",438.777777777778,13.6666666666667,3,2,0.0310763011622031
"ABHD17C","GSK591","Nucleoplasm",153.444444444444,6.33333333333333,3,2,0.0410071942446043
"ABHD18","DMSO","Chromatin",60.8095238095238,60.4444444444444,7,12,0.977914740626605
"ABHD18","DMSO","Cytoplasm",38.8095238095238,11.1666666666667,7,12,0.280502392344498
"ABHD18","DMSO","Nucleoplasm",16.7142857142857,5.41666666666667,7,12,0.305779569892473
"ABHD18","GSK591","Chromatin",58.1904761904762,74.2777777777778,7,12,1.25489407347814
"ABHD18","GSK591","Cytoplasm",42.9047619047619,13.7222222222222,7,12,0.312545191612437
"ABHD18","GSK591","Nucleoplasm",25.8095238095238,8.25,7,12,0.307726465364121
"ABHD2","DMSO","Chromatin",417.636363636364,50.2,11,5,0.119913137893594
"ABHD2","DMSO","Cytoplasm",94.3636363636364,3.4,11,5,0.0356530028598665
"ABHD2","DMSO","Nucleoplasm",316.060606060606,3.2,11,5,0.0100927076364331
"ABHD2","GSK591","Chromatin",433.333333333333,127.666666666667,11,5,0.293937068303914
"ABHD2","GSK591","Cytoplasm",102.787878787879,4.8,11,5,0.0462481751824818
"ABHD2","GSK591","Nucleoplasm",494.878787878788,3.33333333333333,11,5,0.00672207284282572
"ABHD3","DMSO","Chromatin",227.757575757576,253.944444444444,11,6,1.11010288338411
"ABHD3","DMSO","Cytoplasm",39.5151515151515,14.5,11,6,0.357890800299177
"ABHD3","DMSO","Nucleoplasm",147.848484848485,41.5,11,6,0.278807003257329
"ABHD3","GSK591","Chromatin",231.424242424242,300.722222222222,11,6,1.2938504997827
"ABHD3","GSK591","Cytoplasm",40.3939393939394,16.0555555555556,11,6,0.387872132747682
"ABHD3","GSK591","Nucleoplasm",189.878787878788,54.5555555555556,11,6,0.285812562840663
"ABHD4","DMSO","Chromatin",273.190476190476,56.2,7,5,0.2049670024314
"ABHD4","DMSO","Cytoplasm",519.952380952381,3.6,7,5,0.00691042047531993
"ABHD4","DMSO","Nucleoplasm",192.142857142857,1.53333333333333,7,5,0.00793885601577909
"ABHD4","GSK591","Chromatin",372.190476190476,96.8,7,5,0.259384968738038
"ABHD4","GSK591","Cytoplasm",643,8.93333333333333,7,5,0.013871635610766
"ABHD4","GSK591","Nucleoplasm",364.761904761905,7.66666666666667,7,5,0.0209608123942195
"ABHD5","DMSO","Chromatin",42.1851851851852,83.1111111111111,9,3,1.92452830188679
"ABHD5","DMSO","Cytoplasm",104.37037037037,141,9,3,1.33813708260105
"ABHD5","DMSO","Nucleoplasm",37.7777777777778,62.1111111111111,9,3,1.60171919770774
"ABHD5","GSK591","Chromatin",32.6666666666667,86.2222222222222,9,3,2.56105610561056
"ABHD5","GSK591","Cytoplasm",97.3333333333333,145.666666666667,9,3,1.48135593220339
"ABHD5","GSK591","Nucleoplasm",43.6666666666667,68.6666666666667,9,3,1.53731343283582
"ABHD6","DMSO","Chromatin",65.2222222222222,30.3333333333333,9,2,0.458053691275168
"ABHD6","DMSO","Cytoplasm",79.5925925925926,13.6666666666667,9,2,0.169577205882353
"ABHD6","DMSO","Nucleoplasm",62.2222222222222,13.5,9,2,0.213532513181019
"ABHD6","GSK591","Chromatin",49.2592592592593,39.1666666666667,9,2,0.779292557111275
"ABHD6","GSK591","Cytoplasm",64.7407407407407,6.66666666666667,9,2,0.101408450704225
"ABHD6","GSK591","Nucleoplasm",66.5185185185185,7.16666666666667,9,2,0.106143719144268
"ABHD8","DMSO","Chromatin",28,59,5,1,2.03448275862069
"ABHD8","DMSO","Cytoplasm",120,7.66666666666667,5,1,0.0633608815426997
"ABHD8","DMSO","Nucleoplasm",22.0666666666667,3.66666666666667,5,1,0.158959537572254
"ABHD8","GSK591","Chromatin",25.0666666666667,46.3333333333333,5,1,1.77749360613811
"ABHD8","GSK591","Cytoplasm",128.466666666667,5,5,1,0.0386199794026777
"ABHD8","GSK591","Nucleoplasm",27.2666666666667,2.66666666666667,5,1,0.0943396226415094
"ABI1","DMSO","Chromatin",159.5,188.8125,12,16,1.17640186915888
"ABI1","DMSO","Cytoplasm",305.472222222222,135.645833333333,12,16,0.442604006163328
"ABI1","DMSO","Nucleoplasm",128.361111111111,56.2708333333333,12,16,0.434990337126906
"ABI1","GSK591","Chromatin",155,176.833333333333,12,16,1.13354700854701
"ABI1","GSK591","Cytoplasm",310.694444444444,137.375,12,16,0.440736119775421
"ABI1","GSK591","Nucleoplasm",165.611111111111,73.7916666666667,12,16,0.442897632544181
"ABI2","DMSO","Chromatin",257.533333333333,122.897435897436,20,39,0.475363986194311
"ABI2","DMSO","Cytoplasm",426.233333333333,204.179487179487,20,39,0.477910947599642
"ABI2","DMSO","Nucleoplasm",122.1,47.7008547008547,20,39,0.387496788796545
"ABI2","GSK591","Chromatin",246.3,157.495726495727,20,39,0.636861004835125
"ABI2","GSK591","Cytoplasm",379.533333333333,169.017094017094,20,39,0.444158446085566
"ABI2","GSK591","Nucleoplasm",138.966666666667,56.1709401709402,20,39,0.401316552781187
"ABITRAM","DMSO","Chromatin",56.3888888888889,45.6666666666667,6,1,0.795740561471442
"ABITRAM","DMSO","Cytoplasm",171.666666666667,3.33333333333333,6,1,0.0193050193050193
"ABITRAM","DMSO","Nucleoplasm",51.7777777777778,1,6,1,0.0189473684210526
"ABITRAM","GSK591","Chromatin",53.7777777777778,31.6666666666667,6,1,0.578093306288032
"ABITRAM","GSK591","Cytoplasm",202.277777777778,1,6,1,0.00491937687892867
"ABITRAM","GSK591","Nucleoplasm",56.2777777777778,2,6,1,0.034917555771096
"ABL1","DMSO","Chromatin",226.75,117.733333333333,12,5,0.516941090376875
"ABL1","DMSO","Cytoplasm",358.444444444444,22.6666666666667,12,5,0.0630602782071097
"ABL1","DMSO","Nucleoplasm",123.777777777778,5.66666666666667,12,5,0.0454140694568121
"ABL1","GSK591","Chromatin",199.861111111111,206.466666666667,12,5,1.02790761996958
"ABL1","GSK591","Cytoplasm",277.722222222222,16.0666666666667,12,5,0.0576440103647598
"ABL1","GSK591","Nucleoplasm",163.472222222222,7.93333333333333,12,5,0.0482350954230704
"ABL2","DMSO","Chromatin",569.444444444444,124.333333333333,3,3,0.217958706661473
"ABL2","DMSO","Cytoplasm",702.333333333333,6,3,3,0.00853080568720379
"ABL2","DMSO","Nucleoplasm",284.777777777778,4.88888888888889,3,3,0.0171073094867807
"ABL2","GSK591","Chromatin",535.777777777778,254.666666666667,3,3,0.474435934589112
"ABL2","GSK591","Cytoplasm",667.444444444444,5.77777777777778,3,3,0.0086436170212766
"ABL2","GSK591","Nucleoplasm",361.888888888889,5,3,3,0.0137783221065524
"ABLIM1","DMSO","Chromatin",109.648148148148,34.6111111111111,18,6,0.312803347280335
"ABLIM1","DMSO","Cytoplasm",277.814814814815,39.7222222222222,18,6,0.142468119022317
"ABLIM1","DMSO","Nucleoplasm",70.5555555555556,4.77777777777778,18,6,0.0667701863354037
"ABLIM1","GSK591","Chromatin",121.055555555556,58.1666666666667,18,6,0.476558944014565
"ABLIM1","GSK591","Cytoplasm",273.87037037037,37,18,6,0.134608906555279
"ABLIM1","GSK591","Nucleoplasm",98.7222222222222,11.2777777777778,18,6,0.113091922005571
"ABLIM3","DMSO","Chromatin",48.7777777777778,56.6666666666667,3,1,1.13839285714286
"ABLIM3","DMSO","Cytoplasm",100.555555555556,81.3333333333333,3,1,0.800875273522976
"ABLIM3","DMSO","Nucleoplasm",28.6666666666667,19,3,1,0.640449438202247
"ABLIM3","GSK591","Chromatin",49.1111111111111,49.3333333333333,3,1,0.984478935698448
"ABLIM3","GSK591","Cytoplasm",52.7777777777778,34.6666666666667,3,1,0.644628099173554
"ABLIM3","GSK591","Nucleoplasm",22.2222222222222,16.3333333333333,3,1,0.703349282296651
"ABR","DMSO","Chromatin",209.030303030303,79.2777777777778,22,18,0.377458760159669
"ABR","DMSO","Cytoplasm",397.924242424242,32.3888888888889,22,18,0.0811905756643498
"ABR","DMSO","Nucleoplasm",120.242424242424,8.51851851851852,22,18,0.0702602127245966
"ABR","GSK591","Chromatin",172.651515151515,120.203703703704,22,18,0.692212236667345
